,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
1428,leleliu008,Human,0.825,200,197,10,12,0.444,1.709,0.493,3.363,0.726,7.296,4.0,0.623,6.5,1.593,1.0,0.888,0.264,2.052,2.202,1.0,1.147,0.0,2.995,0.709,2.368,0.766,4.203,0.715,1.624,1.42,0.268,3.435,0.778,1.113,19.7,4.0,48.323,0.761,4.75
1429,kingthorin,Human,0.799,200,173,10,5,0.07,0.923,0.02,2.726,0.868,2.437,1.0,0.55,0.0,1.282,1.0,0.778,0.194,1.573,1.622,1.0,0.266,0.0,1.206,0.0,1.187,0.01,3.204,0.848,1.0,1.753,0.138,3.738,0.787,1.905,17.3,9.0,25.647,0.575,13.0
1430,imphil,Human,0.939,100,75,11,3,0.6,2.172,0.023,6.246,0.881,15.0,7.0,0.539,15.0,4.2,3.0,3.033,0.343,1.974,1.636,1.0,1.221,0.0,4.666,0.059,3.091,0.023,8.076,0.869,0.343,2.395,0.024,6.528,0.87,0.615,6.818,8.0,3.71,0.291,4.0
1431,rgoliver,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1432,JornVernee,Human,0.908,200,159,9,3,0.6,12.794,0.69,44.605,0.857,31.8,14.0,0.533,30.0,3.2,3.0,1.483,0.225,2.446,3.536,1.0,13.18,0.0,47.69,1.482,18.199,1.04,64.762,0.87,8.741,17.174,0.933,54.249,0.847,16.968,17.667,11.0,16.355,0.479,25.0
1433,jbadan,Unknown,-,3,3,3,2,1.0,503.292,503.292,711.762,0.5,1.5,1.5,0.167,0.5,1.5,1.5,0.707,0.167,1.5,0.707,0.5,0.0,0.0,0.0,0.0,1006.583,1006.583,0.0,0.0,0.0,503.292,503.292,711.762,0.5,503.292,1.0,1.0,0.0,0.0,0.0
1434,AlexanderSher,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1435,miiu96,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1436,rfay,Human,0.927,100,79,12,6,0.667,0.661,0.102,2.175,0.833,8.778,2.0,0.714,3.0,2.111,1.0,2.315,0.421,2.257,2.049,1.5,0.808,0.0,2.704,0.093,0.685,0.155,1.946,0.768,0.548,0.714,0.065,2.383,0.85,0.365,6.583,5.5,4.582,0.366,6.25
1437,xleili,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1438,bserdar,Unknown,-,8,8,3,3,1.0,111.413,0.139,213.401,0.775,2.667,3.0,0.25,1.5,1.333,1.0,0.577,0.167,2.667,1.528,1.5,0.269,0.031,0.44,0.388,389.543,389.543,237.997,0.216,168.289,110.91,110.91,156.05,0.497,110.344,2.667,1.0,2.887,0.417,2.5
1439,DidierRLopes,Human,0.898,100,94,8,29,0.879,17.313,5.472,28.614,0.709,2.848,1.0,0.596,0.0,1.303,1.0,0.918,0.211,1.709,1.499,1.0,4.231,0.0,14.843,0.004,25.507,14.75,33.727,0.611,27.66,23.229,9.528,33.943,0.654,25.624,11.75,3.0,17.294,0.622,9.25
1440,spoon-bot,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1441,Luke9389,Unknown,-,5,5,3,2,1.0,124.88,155.485,83.353,0.288,2.5,2.5,0.1,0.5,2.0,2.0,0.0,0.0,2.5,0.707,0.5,165.777,165.777,32.205,22.773,167.964,167.964,0.0,0.0,0.0,165.618,167.964,21.537,0.058,21.441,1.667,1.0,1.155,0.267,1.0
1442,wxtim,Human,0.921,100,87,10,3,0.3,4.463,0.273,10.459,0.833,8.7,2.5,0.645,2.75,2.3,2.0,1.418,0.317,1.642,1.145,1.0,1.28,0.0,4.341,0.049,6.076,0.487,12.611,0.803,3.498,4.958,0.393,9.517,0.791,3.892,8.7,4.5,11.499,0.567,7.75
1443,dapplion,Human,0.948,100,78,11,7,0.778,2.711,0.078,7.901,0.883,8.667,2.0,0.627,7.0,2.444,1.0,2.351,0.424,1.857,1.299,1.0,1.983,0.0,6.811,0.107,3.059,0.121,8.461,0.864,1.098,3.532,0.192,9.091,0.849,1.517,7.091,4.0,8.324,0.522,3.5
1444,goanpeca,Human,0.962,100,92,14,5,0.625,18.388,0.771,37.584,0.796,11.5,2.5,0.617,19.0,2.5,1.5,2.39,0.412,2.706,4.296,1.0,27.045,0.0,68.569,0.807,22.842,0.772,43.743,0.78,17.298,23.09,0.473,44.757,0.787,16.824,6.571,2.5,15.431,0.665,1.0
1445,kfstorm,Unknown,-,8,8,2,5,1.0,221.148,83.674,315.458,0.629,1.6,1.0,0.3,0.0,1.0,1.0,0.0,0.0,1.333,0.816,0.0,6.118,0.0,14.985,0.0,302.266,94.605,347.102,0.526,361.952,368.524,270.115,362.454,0.45,454.894,4.0,4.0,0.0,0.0,0.0
1446,rvagg,Human,0.928,100,63,9,3,0.75,0.736,0.05,2.589,0.874,15.75,1.0,0.702,14.75,2.75,1.0,3.5,0.477,9.0,8.0,16.0,6.043,3.394,8.146,9.723,0.559,0.236,0.815,0.61,0.43,1.125,0.225,3.072,0.796,0.527,7.0,2.0,11.64,0.642,5.0
1447,zahiraam,Human,0.938,100,89,9,4,0.8,15.514,0.88,36.785,0.832,17.8,16.0,0.238,9.0,4.2,3.0,2.168,0.248,1.589,1.023,1.0,7.498,0.0,32.45,0.432,17.189,1.128,33.784,0.781,18.476,16.598,0.814,38.597,0.828,15.666,9.889,7.0,11.581,0.534,8.0
1448,abique,Human,0.952,100,97,12,5,0.5,4.908,0.1,27.595,0.931,9.7,3.5,0.624,10.5,2.0,1.0,1.633,0.36,3.233,5.197,1.0,0.906,0.0,3.213,0.045,15.309,0.682,49.168,0.845,12.049,13.359,0.093,46.296,0.868,8.012,8.083,2.5,17.506,0.707,3.5
1449,shuyangzhou,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1450,JonasKruckenberg,Human,0.95,100,82,9,5,0.625,9.234,0.031,28.366,0.891,10.25,1.5,0.762,1.75,1.75,1.0,1.753,0.357,4.556,7.587,1.75,8.393,0.001,21.419,1.467,35.109,8.997,53.275,0.697,42.237,15.576,0.126,36.86,0.841,5.794,9.111,9.0,8.609,0.477,8.0
1451,visualfc,Human,0.849,200,189,10,2,0.182,8.146,0.209,20.633,0.844,17.182,3.0,0.712,12.0,2.364,2.0,1.362,0.301,2.1,2.544,1.0,10.207,0.0,35.295,0.337,6.886,0.108,20.494,0.88,1.884,7.952,0.103,22.548,0.874,3.684,18.9,4.5,28.132,0.649,26.75
1452,liyiy,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1453,matschaffer,Human,0.231,27,27,4,2,0.4,31.563,0.096,84.744,0.884,5.4,2.0,0.593,2.0,2.0,1.0,1.414,0.32,3.0,3.969,1.0,19.748,0.0,59.066,0.008,80.364,13.749,132.375,0.721,87.045,51.224,0.158,104.389,0.813,28.634,6.75,6.0,5.188,0.361,7.25
1454,coderbyheart,Human,0.828,100,85,10,5,0.417,2.575,0.052,7.747,0.863,7.083,6.5,0.358,5.5,2.75,3.0,0.965,0.169,3.696,3.239,2.0,1.137,0.02,2.65,0.581,8.641,4.653,13.367,0.651,9.457,2.443,0.037,5.597,0.836,0.816,8.5,2.5,12.376,0.632,8.75
1455,sunny-viktoryia,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1456,gurkanindibay,Human,0.956,44,36,12,3,0.429,58.229,0.147,182.425,0.888,5.143,6.0,0.333,4.5,3.429,4.0,1.902,0.286,3.0,2.335,3.25,18.936,0.086,64.241,0.722,164.618,25.916,301.812,0.723,142.882,65.71,0.171,192.899,0.874,20.805,3.0,2.5,2.594,0.417,2.25
1457,kelvinchoi-intel,Human,0.749,57,49,7,2,1.0,41.489,6.009,70.135,0.737,24.5,24.5,0.194,9.5,3.5,3.5,0.707,0.071,1.96,1.541,2.0,34.34,0.0,113.485,19.582,47.207,11.312,70.564,0.701,69.812,47.207,11.312,70.564,0.701,69.812,7.0,4.0,10.116,0.601,5.5
1458,eldy,Human,0.852,100,70,7,6,0.667,0.839,0.074,3.016,0.874,7.778,3.0,0.673,3.0,1.889,1.0,2.028,0.392,3.333,3.759,3.0,2.047,0.026,5.946,0.206,0.747,0.116,1.491,0.752,0.591,1.274,0.134,4.073,0.844,0.352,10.0,4.0,12.819,0.596,14.0
1459,dominictarr,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1460,scottinet,Bot,0.128,17,17,4,1,1.0,86.19,17.997,138.198,0.702,17.0,17.0,0.0,0.0,4.0,4.0,0.0,0.0,17.0,0.0,0.0,1379.037,1379.037,0.0,0.0,,,0.0,0.0,,0.24,0.061,0.402,0.577,0.29,4.25,1.5,5.852,0.544,3.75
1461,a-siva,Human,0.926,100,85,11,3,0.333,14.901,0.929,37.233,0.833,9.444,3.0,0.648,2.0,2.556,2.0,1.236,0.232,2.576,2.292,2.0,12.873,0.0,32.834,1.953,25.84,1.093,53.449,0.795,21.035,21.427,1.066,46.856,0.813,19.088,7.727,4.0,12.24,0.612,5.0
1462,ben1009,Human,0.792,84,70,7,8,0.533,31.242,0.033,66.928,0.828,4.667,1.0,0.716,0.0,1.467,1.0,1.246,0.279,2.917,3.175,3.0,10.912,0.0,39.202,0.03,82.338,50.733,89.913,0.561,110.816,29.978,0.029,67.404,0.842,18.112,10.0,13.0,5.0,0.245,7.5
1463,ajpal,Human,0.955,13,12,7,3,1.0,105.801,11.942,236.021,0.808,4.0,5.0,0.278,2.5,2.333,1.0,2.309,0.381,3.0,2.309,4.0,13.419,7.174,18.549,20.592,370.046,193.66,366.264,0.4,332.889,160.641,14.248,288.29,0.733,159.455,1.714,1.0,1.89,0.357,0.0
1464,zsviczian,Human,0.929,100,78,8,3,0.5,6.074,0.077,16.97,0.865,13.0,7.5,0.564,7.25,2.833,2.0,2.229,0.382,3.0,2.742,3.0,9.263,0.044,20.08,0.745,9.074,1.233,23.386,0.798,5.838,7.133,0.082,19.342,0.855,4.732,9.75,6.0,8.172,0.423,11.75
1465,qianwens,Bot,0.534,74,74,5,1,0.5,19.756,0.068,67.388,0.908,37.0,37.0,0.176,13.0,3.5,3.5,0.707,0.071,7.4,9.143,9.25,88.886,1.057,213.938,14.144,61.484,0.127,134.315,0.796,50.04,27.67,0.041,81.755,0.889,2.465,14.8,18.0,7.981,0.232,5.0
1466,bkchr,Human,0.855,100,90,9,2,0.5,0.805,0.096,2.47,0.854,22.5,3.5,0.683,22.5,3.75,2.5,3.594,0.417,10.0,13.775,5.0,5.936,0.178,9.11,12.437,2.279,0.139,5.561,0.823,0.621,1.04,0.102,2.873,0.844,0.328,10.0,6.0,9.644,0.444,8.0
1467,dwedul-figure,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1468,HopsworksJenkins,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1469,martinwoodward,Human,0.765,38,30,5,3,0.75,39.562,0.123,146.759,0.91,7.5,6.5,0.383,4.5,2.0,2.0,0.816,0.188,7.5,6.245,4.5,31.981,40.702,21.516,13.296,339.79,213.473,386.36,0.485,370.549,55.372,0.112,180.625,0.903,5.63,6.0,1.0,7.874,0.573,7.0
1470,asciimoo,Human,0.557,17,16,3,2,1.0,112.947,39.848,138.384,0.624,8.0,8.0,0.438,7.0,2.0,2.0,1.414,0.25,8.0,9.899,7.0,670.988,670.988,948.92,670.988,352.229,352.229,0.0,0.0,0.0,105.817,35.054,168.142,0.667,140.515,5.333,1.0,7.506,0.542,6.5
1471,scalablecory,Unknown,-,3,3,2,2,0.667,856.663,856.663,294.612,0.122,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,856.663,856.663,294.612,0.122,208.322,648.341,648.341,0.0,0.0,0.0,1.5,1.5,0.707,0.167,0.5
1472,mkevins,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1473,nickofthyme,Human,0.951,100,81,14,4,0.667,0.901,0.054,3.133,0.875,13.5,4.0,0.599,19.0,4.333,2.0,4.59,0.487,2.7,2.437,2.0,1.373,0.0,3.809,0.526,1.066,0.089,3.687,0.843,0.43,0.763,0.039,2.785,0.869,0.312,5.786,6.0,4.3,0.401,7.75
1474,cristobal-buenrostro,Human,0.9,100,72,10,1,0.333,29.49,0.031,79.135,0.888,24.0,8.0,0.537,29.0,4.667,4.0,2.082,0.19,7.2,7.099,10.5,79.348,0.345,115.389,143.544,144.479,95.17,135.017,0.488,241.788,44.679,0.096,95.831,0.834,21.613,7.2,4.5,7.036,0.461,4.0
1475,ardzoht,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1476,srknzl,Human,0.838,100,71,8,2,0.25,11.98,0.109,43.635,0.904,8.875,3.0,0.558,16.25,2.75,2.0,1.982,0.364,1.578,1.177,1.0,1.8,0.0,7.388,0.087,17.218,0.126,54.289,0.89,3.343,16.425,0.222,54.107,0.895,3.331,8.875,8.0,6.081,0.357,6.25
1477,cmcclister,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1478,AraHaan,Human,0.945,100,88,14,13,0.542,12.41,0.168,31.999,0.859,3.667,1.5,0.577,2.0,1.792,1.0,1.474,0.338,2.2,3.473,1.0,0.734,0.0,2.813,0.096,26.931,8.034,43.81,0.714,23.037,11.821,0.137,32.673,0.866,7.588,6.286,5.5,4.565,0.378,3.0
1479,darkdh,Human,0.904,100,84,13,2,0.5,5.8,0.234,14.999,0.844,21.0,10.5,0.494,18.5,5.0,5.0,2.309,0.2,3.111,2.991,3.0,9.179,0.017,28.617,2.683,8.985,0.722,18.161,0.777,6.181,4.201,0.118,12.155,0.86,1.79,6.462,6.0,5.517,0.425,5.0
1480,david-yu,Human,0.962,63,49,12,7,0.583,43.021,3.793,97.523,0.776,4.083,2.0,0.43,7.0,2.417,1.5,1.929,0.382,1.75,1.798,0.25,16.371,0.0,48.665,0.131,59.504,16.816,124.221,0.757,51.501,49.648,4.454,108.279,0.763,52.832,4.083,2.0,3.988,0.478,4.5
1481,yihaoDeng,Bot,0.761,100,100,3,1,1.0,3.593,0.368,13.026,0.846,100.0,100.0,0.0,0.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,355.73,355.73,0.0,0.0,,,0.0,0.0,,1.668,0.083,3.896,0.825,1.217,33.333,13.0,35.218,0.407,30.5
1482,Rikkola,Human,0.927,59,53,11,2,0.4,38.709,0.418,100.171,0.872,10.6,6.0,0.445,11.0,4.2,2.0,3.493,0.362,2.524,1.887,2.0,28.34,0.023,96.592,1.898,70.886,0.283,136.296,0.791,71.917,53.248,0.458,118.446,0.837,22.621,4.818,3.0,4.535,0.439,4.5
1483,rewantsoni,Human,0.832,100,92,7,4,0.444,3.471,0.114,9.974,0.857,10.222,3.0,0.597,5.0,2.222,2.0,1.302,0.289,1.917,1.988,1.0,1.644,0.0,5.262,0.223,5.04,0.204,13.128,0.846,2.909,4.489,0.158,12.024,0.857,2.157,13.143,8.0,12.812,0.475,12.5
1484,rvolosatovs,Human,0.788,100,97,9,4,0.571,0.328,0.019,1.135,0.831,13.857,18.0,0.424,21.5,2.857,3.0,1.676,0.3,2.064,1.949,1.0,0.083,0.0,0.221,0.038,0.6,0.094,1.59,0.797,0.441,0.419,0.038,1.323,0.824,0.22,10.778,7.0,9.404,0.456,15.0
1485,acrellin,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1486,astraw99,Human,0.955,28,21,10,7,0.778,84.837,18.884,119.805,0.685,2.333,1.0,0.392,2.0,1.889,1.0,1.364,0.327,1.312,1.014,0.0,16.46,0.0,65.811,0.0,95.558,20.126,131.618,0.665,184.091,84.244,17.642,123.058,0.697,149.59,2.1,1.5,1.37,0.319,2.0
1487,axelherbstreith,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1488,aeschli,Human,0.813,100,85,11,1,0.2,1.984,0.087,4.915,0.846,17.0,4.0,0.668,8.0,4.6,4.0,4.159,0.435,5.667,7.789,2.5,9.548,0.322,18.946,11.176,1.677,0.158,4.223,0.826,0.868,2.109,0.1,5.045,0.837,0.98,7.727,11.0,4.88,0.327,8.5
1489,mnkp,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1490,jeremyletang,Human,0.854,100,88,10,1,0.333,4.64,0.007,14.651,0.888,29.333,18.0,0.515,34.0,4.0,1.0,5.196,0.5,17.6,16.637,9.0,54.355,4.903,76.786,96.535,32.97,18.771,40.894,0.531,27.047,5.889,0.068,16.991,0.885,1.323,8.8,8.0,7.005,0.411,6.75
1491,enejb,Human,0.906,100,83,9,2,0.667,6.38,0.199,18.65,0.867,27.667,11.0,0.546,34.0,5.667,6.0,3.512,0.275,11.857,13.607,12.5,56.273,15.784,82.206,92.174,21.544,1.821,38.413,0.728,20.533,7.385,0.206,20.031,0.854,3.822,9.222,6.0,6.119,0.337,9.0
1492,rlotun,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1493,cjbottaro,Human,0.883,31,27,9,2,0.5,68.171,0.748,271.511,0.91,6.75,2.5,0.565,5.75,3.0,2.5,2.16,0.333,5.4,5.683,4.0,331.849,0.831,715.275,47.474,28.301,9.788,43.065,0.631,33.703,124.502,9.413,366.508,0.846,49.219,3.0,1.0,4.213,0.519,2.0
1494,nekohasekai,Human,0.954,100,96,11,4,0.333,5.422,0.129,23.025,0.89,8.0,2.5,0.675,4.5,2.0,1.0,1.595,0.361,2.824,2.855,3.0,3.113,0.0,6.769,1.352,12.402,0.712,38.026,0.845,5.147,9.278,0.178,33.526,0.884,3.686,8.727,2.0,14.581,0.653,5.5
1495,nikitamikhaylov,Human,0.954,100,90,11,3,1.0,7.961,0.362,33.508,0.904,30.0,1.0,0.644,43.5,4.333,1.0,5.774,0.513,18.0,21.284,26.0,131.531,74.341,156.285,226.284,12.719,1.089,23.568,0.703,12.426,7.891,0.414,35.155,0.898,2.52,8.182,8.0,6.129,0.4,8.5
1496,matejvasek,Human,0.933,100,94,8,4,0.571,4.546,0.116,15.216,0.903,13.429,3.0,0.541,22.5,2.714,2.0,2.059,0.376,1.958,1.414,1.0,4.403,0.0,17.718,0.318,4.499,0.125,14.12,0.89,1.257,4.388,0.08,15.504,0.915,0.607,11.75,9.0,11.732,0.489,11.75
1497,richtabor,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1498,jco-odoo,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1499,PhoebeHui,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1500,daledupreez,Human,0.924,100,75,11,2,0.667,24.912,1.868,72.34,0.835,25.0,1.0,0.64,36.0,4.333,1.0,5.774,0.513,18.75,27.524,24.25,358.662,46.445,656.858,405.107,136.287,63.297,173.428,0.527,161.498,33.704,3.378,84.884,0.806,25.201,6.818,3.0,6.911,0.468,5.0
1501,TD-er,Human,0.94,100,93,11,10,1.0,2.199,0.293,4.561,0.796,9.3,2.5,0.644,6.75,2.0,1.0,1.944,0.39,1.824,1.352,1.0,1.573,0.0,4.842,0.035,2.442,0.388,4.748,0.772,2.013,2.787,0.686,4.816,0.733,2.783,8.455,3.0,11.121,0.59,8.5
1502,xinredhat,Human,0.793,100,98,8,4,0.571,2.444,0.281,6.542,0.829,14.0,8.0,0.496,16.0,2.571,3.0,0.976,0.19,1.581,1.064,1.0,0.314,0.0,0.946,0.032,3.566,0.451,8.028,0.799,3.171,2.936,0.322,7.81,0.832,1.264,12.25,5.5,15.836,0.599,13.0
1503,bisko,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1504,estelle,Human,0.848,100,91,9,2,1.0,0.887,0.047,2.853,0.881,45.5,45.5,0.489,44.5,5.0,5.0,5.657,0.4,45.5,62.933,44.5,34.658,34.658,49.013,34.658,10.5,10.5,0.0,0.0,0.0,1.915,0.039,4.374,0.84,0.85,10.111,4.0,15.463,0.615,3.0
1505,PavelVPV,Human,0.796,100,87,8,3,1.0,1.017,0.173,2.763,0.813,29.0,39.0,0.276,18.0,3.667,3.0,1.155,0.121,2.289,2.012,2.0,0.835,0.0,1.938,0.827,1.506,0.123,3.802,0.827,0.831,1.406,0.157,3.495,0.817,0.839,10.875,6.5,10.895,0.49,10.5
1506,owinowendy,Bot,0.58,41,41,4,1,0.125,8.116,0.537,13.42,0.72,5.125,4.5,0.29,2.75,2.75,3.0,0.463,0.068,5.125,2.949,2.75,23.637,4.954,33.361,36.005,19.364,22.06,10.439,0.262,7.179,7.151,0.88,9.74,0.651,11.471,10.25,7.5,10.308,0.445,6.75
1507,DentonGentry,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1508,peter-toth,Human,0.896,54,46,9,2,0.5,47.876,2.548,121.442,0.835,11.5,12.5,0.25,8.5,3.5,3.5,1.291,0.179,2.3,1.949,2.0,17.34,0.009,52.766,7.312,95.137,20.711,174.312,0.742,144.6,68.856,4.072,144.751,0.787,68.363,5.111,4.0,5.278,0.459,4.0
1509,akosyakov,Human,0.916,100,81,11,3,0.6,14.806,1.121,40.697,0.807,16.2,6.0,0.612,2.0,2.6,2.0,1.342,0.246,3.522,3.824,3.5,28.767,0.009,74.83,14.662,23.763,9.947,36.35,0.625,10.818,16.359,1.158,42.64,0.789,15.168,7.364,4.0,7.46,0.496,10.0
1510,bot-user,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1511,white238,Human,0.909,100,69,10,2,0.4,8.475,0.327,27.415,0.877,13.8,16.0,0.371,14.0,4.8,5.0,2.864,0.3,2.556,2.621,2.0,14.348,0.001,40.973,2.41,7.265,2.055,14.263,0.737,4.292,7.537,0.735,25.811,0.852,3.197,6.9,4.0,7.81,0.486,3.0
1512,DawoudSheraz,Human,0.878,100,69,10,2,0.167,9.929,0.104,60.495,0.942,5.75,3.0,0.537,5.5,2.333,1.5,1.67,0.357,2.091,1.702,2.0,18.324,0.0,86.726,0.075,2.203,0.333,4.365,0.774,2.229,13.816,0.308,72.64,0.936,2.601,6.9,3.5,8.608,0.564,5.75
1513,drwpow,Human,0.957,100,82,12,8,0.889,7.057,0.037,19.187,0.879,9.111,1.0,0.705,3.0,3.0,1.0,3.606,0.51,5.125,9.472,2.25,10.016,0.0,36.062,0.594,27.422,23.349,31.866,0.562,29.492,8.112,0.037,20.785,0.867,0.651,6.833,5.0,5.458,0.398,4.25
1514,ockham,Human,0.813,100,87,11,2,0.4,3.883,0.087,15.724,0.922,17.4,16.0,0.262,13.0,4.2,4.0,1.304,0.152,2.486,4.14,1.5,1.405,0.0,4.679,0.093,8.376,0.222,24.173,0.883,1.135,5.462,0.081,18.816,0.91,0.482,7.909,5.0,11.537,0.577,5.5
1515,ngimel,Human,0.599,25,19,7,1,1.0,74.717,1.842,168.369,0.831,19.0,19.0,0.0,0.0,7.0,7.0,0.0,0.0,19.0,0.0,0.0,1344.906,1344.906,0.0,0.0,,,0.0,0.0,,94.438,2.379,187.523,0.794,59.642,2.714,2.0,1.604,0.301,2.5
1516,rboyer,Human,0.949,66,58,14,5,0.333,30.714,0.138,52.984,0.759,3.867,2.0,0.508,4.5,2.667,2.0,2.498,0.433,2.231,2.197,1.75,11.201,0.0,47.875,0.059,58.38,26.113,61.13,0.549,100.654,37.078,2.518,57.1,0.718,46.179,4.143,3.0,3.78,0.394,2.75
1517,tdegeus,Human,0.766,10,7,5,2,0.5,348.417,188.768,409.662,0.57,1.75,2.0,0.107,0.25,1.5,1.5,0.577,0.167,1.75,0.5,0.25,18.407,0.025,36.78,18.425,672.291,820.147,321.046,0.195,294.406,428.242,410.096,495.35,0.511,838.268,1.4,1.0,0.894,0.229,0.0
1518,jmau111,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1519,MauricioRobayo,Human,0.954,90,81,12,5,0.455,26.17,0.018,77.377,0.902,7.364,2.0,0.682,1.5,2.636,1.0,2.767,0.458,5.062,8.714,2.25,6.989,0.003,23.441,0.747,132.116,62.957,135.478,0.532,217.049,24.991,0.017,78.143,0.911,0.228,6.75,3.0,7.3,0.53,7.75
1520,hectorhdzg,Human,0.957,100,71,10,6,0.667,9.568,0.057,26.885,0.879,7.889,2.0,0.629,6.0,2.556,2.0,2.297,0.406,2.367,2.076,2.0,8.603,0.01,26.914,0.271,14.196,0.122,31.861,0.829,16.029,12.863,0.155,30.576,0.839,6.717,7.1,4.5,5.626,0.401,7.5
