,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
1563,ramonbrugman,Bot,0.57,18,18,3,1,0.5,97.444,0.001,280.398,0.887,9.0,9.0,0.167,3.0,3.0,3.0,0.0,0.0,4.5,3.0,1.5,0.05,0.001,0.098,0.049,552.118,673.784,502.439,0.395,491.267,97.444,0.001,280.398,0.887,0.014,6.0,6.0,0.0,0.0,0.0
1564,jettify,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1565,matklad,Bot,0.892,100,100,2,1,0.5,0.028,0.016,0.028,0.517,50.0,50.0,0.47,47.0,1.5,1.5,0.707,0.167,14.286,21.723,17.0,0.386,0.0,0.608,0.529,0.007,0.005,0.006,0.376,0.007,0.009,0.009,0.005,0.261,0.009,50.0,50.0,67.882,0.48,48.0
1566,iammukeshm,Human,0.955,100,87,13,3,0.75,13.719,0.067,39.001,0.888,21.75,11.5,0.589,29.75,5.25,4.0,4.992,0.44,6.214,9.116,7.5,59.38,0.126,139.79,19.118,26.808,6.108,44.208,0.721,20.041,17.69,0.058,44.87,0.87,2.864,6.692,3.0,7.111,0.531,9.0
1567,dylhunn,Human,0.924,100,79,10,2,0.5,10.6,0.03,41.524,0.91,19.75,12.5,0.497,17.75,3.75,2.0,3.5,0.35,2.821,4.0,1.0,8.578,0.0,21.038,0.418,21.725,0.069,66.647,0.882,10.287,11.417,0.018,46.138,0.917,0.125,7.9,4.5,10.279,0.551,4.75
1568,XenoAmess,Human,0.544,299,286,9,30,0.517,2.909,0.383,7.492,0.821,4.931,1.0,0.647,4.0,1.259,1.0,0.807,0.184,1.589,4.685,0.0,0.162,0.0,1.96,0.0,4.469,1.396,8.944,0.727,2.832,3.896,0.062,8.352,0.822,2.805,31.778,12.0,58.034,0.695,26.0
1569,mmattel,Human,0.928,200,162,12,3,0.3,1.487,0.034,5.008,0.893,16.2,6.5,0.546,28.5,4.6,4.5,3.026,0.352,4.378,3.897,3.0,2.145,0.124,4.377,1.455,4.447,0.477,9.29,0.79,2.98,1.607,0.036,5.407,0.897,0.352,13.5,13.0,10.238,0.412,15.75
1570,arminfuerst,Human,0.631,28,27,4,4,1.0,60.529,7.031,203.262,0.874,6.75,4.0,0.528,8.75,1.75,1.5,0.957,0.25,6.75,8.016,8.75,306.387,5.251,605.793,311.638,116.066,154.482,102.178,0.37,96.61,35.24,4.668,77.592,0.784,7.202,6.75,1.5,10.844,0.62,6.25
1571,nathanstilwell,Human,0.199,41,38,5,1,0.5,49.15,4.233,128.861,0.83,19.0,19.0,0.132,5.0,3.0,3.0,2.828,0.333,5.429,5.255,7.0,237.085,19.146,371.06,367.235,26.494,4.872,39.905,0.673,39.368,47.456,0.133,163.121,0.912,3.502,7.6,3.0,10.286,0.484,0.0
1572,remidej,Human,0.905,100,77,12,2,0.667,1.358,0.129,3.714,0.842,25.667,8.0,0.58,33.5,5.333,3.0,5.859,0.458,7.7,12.588,4.5,9.867,0.781,16.135,15.613,0.504,0.129,0.897,0.733,0.204,1.263,0.133,3.496,0.842,0.69,6.417,6.0,4.522,0.371,5.25
1573,gjc13,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1574,anishkny,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1575,joheredi,Human,0.847,100,82,7,5,0.556,6.141,0.334,14.374,0.828,9.111,6.0,0.504,11.0,2.333,2.0,1.225,0.275,1.907,1.81,1.0,4.023,0.0,15.986,0.179,7.724,0.319,16.921,0.823,3.063,7.031,0.304,16.143,0.834,2.597,11.714,8.0,13.099,0.509,9.0
1576,halkeye,Human,0.917,100,87,11,4,0.4,2.132,0.083,5.237,0.839,8.7,4.0,0.659,4.0,2.1,1.5,1.37,0.319,2.806,2.713,2.0,2.49,0.0,6.842,0.362,3.539,0.284,5.665,0.729,4.293,2.002,0.037,4.948,0.841,0.899,7.909,2.0,13.412,0.652,6.5
1577,dprokop,Human,0.854,100,66,8,1,0.333,17.723,0.522,43.405,0.837,22.0,26.0,0.384,19.0,4.0,5.0,2.646,0.278,4.714,4.73,4.5,53.496,23.549,75.222,86.485,31.005,7.313,49.413,0.698,24.19,27.217,3.505,52.971,0.747,24.062,8.25,3.0,10.512,0.595,10.25
1578,bryevdv,Human,0.944,100,87,11,4,1.0,6.468,0.876,12.774,0.771,21.75,1.0,0.716,20.75,3.25,1.0,4.5,0.519,12.429,11.559,18.0,69.282,51.96,94.066,87.445,11.873,5.16,17.475,0.639,11.511,7.508,1.93,10.787,0.687,12.556,7.909,6.0,6.488,0.414,7.5
1579,ewbankkit,Human,0.942,100,84,11,9,1.0,0.897,0.061,3.111,0.874,9.333,2.0,0.767,1.0,2.111,1.0,3.333,0.468,4.2,5.709,5.0,3.331,0.008,7.878,0.555,0.412,0.098,0.627,0.662,0.465,0.946,0.069,3.296,0.875,0.465,7.636,5.0,5.143,0.359,8.0
1580,bashtage,Human,0.879,100,84,9,6,0.5,2.323,0.014,10.428,0.927,7.0,3.0,0.593,4.25,3.167,3.0,2.657,0.39,2.154,2.925,1.0,0.516,0.0,1.665,0.011,4.545,0.064,15.132,0.89,1.05,2.5,0.006,11.17,0.934,0.152,9.333,12.0,4.822,0.251,10.0
1581,smithfarm,Human,0.956,100,94,12,3,0.6,15.253,0.164,46.953,0.902,18.8,8.0,0.655,10.0,4.0,2.0,3.937,0.46,6.714,7.559,6.75,44.537,0.751,105.055,11.652,61.156,1.776,94.536,0.714,142.04,22.347,0.203,56.59,0.864,4.466,7.833,5.0,11.769,0.559,5.0
1582,SaltTan,Bot,0.157,40,39,4,2,1.0,51.192,15.277,87.747,0.729,19.5,19.5,0.423,16.5,2.5,2.5,0.707,0.1,13.0,10.536,10.5,640.091,243.091,905.8,838.014,12.513,12.513,14.522,0.41,10.268,26.044,2.244,47.013,0.728,24.656,9.75,2.0,16.194,0.647,9.75
1583,amolnater-qasource,Bot,0.206,150,146,5,1,0.2,8.444,0.748,16.965,0.796,29.2,1.0,0.688,31.0,2.6,1.0,2.191,0.369,4.056,6.009,3.25,24.415,0.012,60.081,22.501,9.871,1.619,18.488,0.756,8.965,8.741,0.404,17.615,0.804,4.452,29.2,5.0,41.312,0.6,27.0
1584,Iffa-Meah,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1585,jameskermode,Human,0.956,71,60,12,5,0.625,35.004,4.834,69.226,0.762,7.5,3.0,0.567,10.25,3.25,1.5,2.964,0.442,2.4,1.979,2.0,36.708,0.0,93.855,17.802,47.814,29.421,48.298,0.526,56.57,38.242,4.844,75.925,0.764,32.222,5.0,3.0,5.657,0.525,6.25
1586,malcrom,Human,0.818,100,98,8,2,1.0,3.368,0.601,7.122,0.785,49.0,49.0,0.265,26.0,4.0,4.0,2.828,0.25,4.261,8.961,3.0,9.674,0.0,25.042,6.193,4.737,0.417,8.999,0.779,2.76,5.141,0.85,8.82,0.739,4.744,12.25,4.5,15.36,0.582,16.75
1587,Trapsta,Unknown,-,2,2,1,2,1.0,172.308,172.308,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,172.308,172.308,0.0,0.0,0.0,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
1588,iwysiu,Human,0.806,200,168,12,1,0.077,4.884,0.159,14.102,0.868,12.923,8.0,0.574,8.0,4.538,4.0,3.382,0.391,2.847,2.79,3.0,5.619,0.002,18.113,0.803,8.346,1.148,19.158,0.803,3.657,3.829,0.165,11.037,0.855,1.788,14.0,16.0,7.249,0.271,8.75
1589,davidortinau,Human,0.922,100,93,12,7,0.5,17.705,6.705,25.908,0.672,6.643,2.0,0.571,7.75,1.571,1.0,1.158,0.292,2.022,1.542,2.0,9.203,0.0,22.058,0.839,26.79,14.704,32.432,0.596,37.031,22.132,9.362,30.695,0.642,21.909,7.75,4.0,9.882,0.551,6.75
1590,namuyan,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1591,vsmxshen,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1592,Jessie212,Unknown,-,4,4,2,2,1.0,621.612,46.721,1016.083,0.633,2.0,2.0,0.25,1.0,1.0,1.0,0.0,0.0,2.0,1.414,1.0,909.057,909.057,1285.6,909.057,46.721,46.721,0.0,0.0,0.0,46.721,46.721,0.0,0.0,0.0,2.0,2.0,1.414,0.25,1.0
1593,zmughal,Human,0.925,100,90,10,26,0.897,8.043,0.341,15.969,0.793,3.103,1.0,0.628,0.0,1.414,1.0,1.323,0.267,2.093,2.234,1.0,5.197,0.0,15.913,0.013,11.722,3.166,16.97,0.674,18.93,8.742,0.415,16.682,0.777,7.707,9.0,7.5,8.498,0.464,6.25
1594,MickinSahni,Unknown,-,9,9,2,1,1.0,0.123,0.031,0.254,0.707,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,0.988,0.988,0.0,0.0,,,0.0,0.0,,0.75,0.75,0.0,0.0,0.0,4.5,4.5,4.95,0.389,3.5
1595,campersau,Human,0.9,100,96,10,12,0.706,3.436,0.212,10.993,0.86,5.647,4.0,0.545,5.0,1.824,2.0,0.951,0.266,1.477,0.986,1.0,0.236,0.0,0.724,0.01,4.861,0.258,13.176,0.833,4.176,4.314,0.258,12.491,0.845,1.593,9.6,3.0,10.469,0.535,14.25
1596,mrousavy,Human,0.818,100,80,8,2,0.667,0.271,0.018,2.011,0.931,26.667,23.0,0.442,26.5,5.0,7.0,3.464,0.267,11.429,9.307,11.5,2.94,0.336,6.808,0.853,0.137,0.127,0.093,0.345,0.087,0.352,0.014,2.367,0.942,0.052,10.0,10.0,7.191,0.344,4.75
1597,wbhob,Human,0.952,32,32,7,6,0.857,56.958,0.063,189.498,0.898,4.571,1.0,0.616,2.5,1.571,1.0,0.976,0.26,4.571,7.39,2.5,21.163,0.0,28.559,39.261,269.594,72.559,383.668,0.632,310.662,115.766,36.573,288.14,0.795,53.718,4.571,2.0,5.35,0.509,3.5
1598,ozbenh,Human,0.53,51,48,3,3,1.0,39.841,5.145,106.866,0.806,16.0,2.0,0.611,22.0,1.333,1.0,0.577,0.167,6.857,12.602,3.5,212.976,0.0,500.572,74.866,63.613,66.954,49.256,0.397,59.257,62.978,19.437,101.316,0.688,79.446,16.0,3.0,24.269,0.597,21.5
1599,joehni,Unknown,-,2,2,1,1,1.0,0.794,0.794,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.794,0.794,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
1600,robdodson,Human,0.839,15,14,6,2,0.667,15.072,0.171,46.058,0.885,4.667,4.0,0.095,1.0,2.667,3.0,1.528,0.25,2.8,1.789,3.0,0.445,0.414,0.564,0.433,48.428,13.65,79.637,0.678,61.542,21.613,0.198,55.003,0.853,0.279,2.333,2.0,1.862,0.333,0.75
1601,majst01,Human,0.874,100,85,12,3,0.125,1.177,0.092,3.733,0.87,3.542,2.0,0.486,3.25,2.167,2.0,1.494,0.337,1.889,1.465,1.0,0.102,0.0,0.306,0.026,2.142,0.3,4.981,0.803,1.089,1.476,0.13,4.233,0.86,0.555,7.083,6.5,5.16,0.395,8.75
1602,t0b3,Human,0.945,82,80,11,4,0.16,25.453,0.068,74.402,0.884,3.2,1.0,0.526,2.0,1.64,1.0,1.036,0.289,1.538,1.686,0.0,3.691,0.0,25.667,0.0,35.664,0.076,89.282,0.849,31.114,38.809,0.273,94.432,0.846,33.487,7.273,3.0,11.646,0.616,6.5
1603,kapi-no,Human,0.895,100,80,8,5,0.417,2.489,0.089,9.083,0.904,6.667,1.0,0.675,5.5,1.75,1.0,1.357,0.329,1.667,1.521,0.25,1.033,0.0,4.856,0.001,3.128,0.062,10.807,0.91,0.449,2.101,0.115,8.529,0.895,0.602,10.0,10.0,6.141,0.325,9.5
1604,karelyatin,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1605,redhatrises,Human,0.931,100,79,13,3,0.167,10.825,0.179,26.566,0.859,4.389,2.0,0.542,3.75,2.222,2.0,1.478,0.336,1.58,1.553,1.0,1.474,0.0,6.78,0.003,15.726,0.428,31.952,0.812,13.057,8.644,0.129,23.586,0.877,1.733,6.077,7.0,3.883,0.347,7.0
1606,nicolaasjan,Human,0.499,33,30,4,5,0.833,71.287,47.96,77.866,0.541,5.0,1.5,0.589,4.0,1.333,1.0,0.516,0.167,2.0,2.035,1.0,98.772,0.0,278.701,31.027,41.839,24.319,46.695,0.499,35.263,35.895,13.554,49.455,0.62,35.516,7.5,3.5,9.747,0.533,6.0
1607,roryabraham,Human,0.827,100,88,11,1,0.333,1.295,0.022,9.524,0.966,29.333,3.0,0.614,40.5,5.333,3.0,4.933,0.375,12.571,18.822,12.0,16.078,0.001,33.104,12.048,0.016,0.013,0.011,0.346,0.015,1.794,0.02,11.269,0.963,0.073,8.0,3.0,10.03,0.568,10.5
1608,aledbf,Human,0.954,32,32,10,7,0.636,55.045,1.479,127.976,0.842,2.909,2.0,0.403,3.0,1.818,2.0,0.874,0.218,2.0,2.0,1.0,2.361,0.0,5.332,0.01,111.241,18.961,168.894,0.704,136.839,51.065,3.645,134.792,0.856,15.236,3.2,1.0,3.553,0.5,2.75
1609,pikokr,Organization,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1610,astefanutti,Human,0.951,100,80,12,8,0.667,5.496,0.332,12.416,0.82,6.667,4.5,0.515,3.75,3.083,2.5,2.275,0.336,2.105,2.638,1.0,1.318,0.005,4.184,0.165,10.381,2.351,16.561,0.711,12.812,6.367,0.539,13.753,0.811,3.401,6.667,5.5,5.516,0.431,6.25
1611,dean-long,Human,0.534,278,179,6,2,0.667,12.412,0.427,40.578,0.869,59.667,6.0,0.637,85.5,2.333,2.0,1.528,0.286,11.933,21.871,10.5,141.524,0.0,273.972,122.968,6.176,0.5,19.088,0.868,1.112,15.447,0.936,48.62,0.845,12.063,29.833,10.5,39.433,0.61,42.5
1612,yosefe,Bot,0.536,299,224,5,2,0.667,1.232,0.039,5.338,0.907,74.667,9.0,0.604,101.5,3.667,3.0,1.155,0.121,10.667,16.129,8.0,11.103,0.057,35.826,0.954,2.081,0.306,4.628,0.782,1.416,2.104,0.205,7.654,0.877,0.822,44.8,16.0,58.32,0.575,38.0
1613,ychin,Human,0.953,100,94,12,3,0.6,10.551,0.178,71.859,0.959,18.8,23.0,0.26,9.0,3.8,3.0,2.588,0.316,2.0,1.642,1.0,5.279,0.0,29.963,0.2,15.938,0.106,100.177,0.96,1.48,12.333,0.112,83.519,0.962,1.132,7.833,5.5,8.145,0.5,7.0
1614,bigearsenal,Human,0.83,18,17,5,4,1.0,119.868,0.422,391.259,0.898,4.25,2.5,0.456,3.25,2.0,2.0,0.816,0.188,2.833,3.125,1.75,12.571,0.032,29.684,1.686,368.494,75.791,678.991,0.725,190.439,155.282,0.374,450.667,0.88,33.946,3.4,3.0,2.074,0.259,1.0
1615,bfitzexpensify,Bot,0.701,179,142,4,1,1.0,14.981,0.54,41.643,0.843,142.0,142.0,0.0,0.0,4.0,4.0,0.0,0.0,142.0,0.0,0.0,2112.365,2112.365,0.0,0.0,,,0.0,0.0,,20.405,1.128,55.089,0.846,15.824,35.5,25.0,41.956,0.542,55.0
1616,abdoulline,Human,0.857,65,64,7,2,1.0,32.651,7.929,73.987,0.785,32.0,32.0,0.438,28.0,3.5,3.5,2.121,0.214,9.143,11.006,10.5,214.451,22.953,318.984,343.332,92.641,13.577,154.244,0.714,111.26,77.373,17.159,124.484,0.724,70.094,9.143,1.0,14.334,0.665,10.0
1617,lens0021,Human,0.946,100,86,10,5,0.625,1.104,0.083,2.545,0.828,10.75,1.0,0.657,13.5,2.875,1.0,2.949,0.462,2.774,2.642,3.0,0.584,0.0,1.7,0.221,2.524,0.815,3.622,0.656,2.587,1.184,0.024,2.742,0.839,0.578,8.6,9.5,6.059,0.36,7.75
1618,jponge,Human,0.938,100,79,11,3,0.375,5.584,0.187,13.348,0.834,9.875,5.5,0.562,8.25,3.875,3.5,2.949,0.375,2.257,1.686,1.0,4.265,0.0,13.831,0.023,8.419,1.845,14.453,0.72,11.614,6.161,0.226,14.182,0.824,3.382,7.182,5.0,6.911,0.472,6.5
1619,johnlindquist,Human,0.89,100,98,8,4,0.571,3.594,0.118,14.092,0.904,14.0,4.0,0.598,19.5,2.857,2.0,1.464,0.257,3.161,4.776,1.5,8.154,0.0,23.38,0.242,3.196,0.331,11.641,0.863,0.945,2.353,0.012,9.658,0.918,0.338,12.25,9.5,13.73,0.515,11.75
1620,ota-meshi,Human,0.958,100,77,13,7,0.583,7.325,0.036,23.58,0.911,6.417,2.0,0.549,12.0,3.0,1.0,2.73,0.444,3.348,3.214,4.0,1.105,0.002,3.133,0.334,24.148,3.697,39.465,0.733,36.497,8.503,0.014,25.517,0.901,0.352,5.923,5.0,4.941,0.444,9.0
1621,le0pard,Human,0.904,100,88,12,8,0.471,7.407,0.056,19.956,0.875,5.176,4.0,0.409,4.0,2.588,2.0,1.176,0.243,1.76,0.981,1.0,0.519,0.0,3.34,0.029,12.621,0.657,25.301,0.799,13.518,6.606,0.034,16.702,0.87,1.413,7.333,3.5,9.442,0.562,9.5
1622,bhosmer,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1623,carterm,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1624,brunoerg,Human,0.865,100,92,11,2,0.5,4.254,0.074,11.793,0.864,23.0,24.0,0.272,15.0,4.75,4.5,2.062,0.197,2.3,1.324,2.0,3.154,0.007,11.31,0.271,6.692,1.44,13.885,0.776,3.643,3.842,0.047,12.226,0.891,1.461,8.364,4.0,8.936,0.532,13.5
1625,zephyrbot,Unknown,-,8,8,3,1,1.0,8.533,5.878,8.208,0.48,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,0.0,59.729,59.729,0.0,0.0,,,0.0,0.0,,8.875,3.807,12.223,0.571,11.408,2.667,1.0,2.887,0.417,2.5
1626,hbrueckner,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1627,alfaro96,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1628,tsteur,Human,0.839,71,70,8,2,0.333,31.692,6.5,54.382,0.723,11.667,6.0,0.538,20.25,2.5,2.0,1.975,0.367,2.917,3.161,2.25,32.263,0.008,71.18,22.37,61.409,33.488,78.681,0.609,64.537,32.137,4.121,63.362,0.781,33.156,8.75,5.0,12.499,0.557,3.5
1629,vinaykul,Bot,0.158,38,21,3,1,1.0,28.966,3.645,57.095,0.779,21.0,21.0,0.0,0.0,3.0,3.0,0.0,0.0,21.0,0.0,0.0,579.312,579.312,0.0,0.0,,,0.0,0.0,,59.0,17.132,85.238,0.657,83.105,7.0,2.0,9.539,0.54,8.5
1630,Giwayume,Human,0.81,12,11,4,3,0.75,193.986,170.695,211.93,0.558,2.75,2.5,0.295,1.75,1.5,1.5,0.577,0.167,1.833,1.602,0.75,34.787,0.0,80.318,7.648,346.228,296.1,188.205,0.266,165.837,220.843,245.623,153.235,0.348,153.233,2.75,3.0,1.5,0.25,2.25
1631,gkwan-ibm,Human,0.811,100,82,8,3,0.375,0.598,0.016,2.696,0.915,10.25,6.0,0.543,6.5,3.0,2.5,1.604,0.271,3.154,3.717,2.0,0.186,0.0,0.63,0.025,1.743,0.276,4.689,0.822,0.474,0.699,0.024,2.976,0.913,0.169,10.25,9.0,7.797,0.399,9.75
1632,antonfirsov,Human,0.961,100,86,11,7,0.778,21.792,1.095,44.613,0.808,9.556,1.0,0.755,2.0,2.111,1.0,2.619,0.433,2.457,3.033,1.0,40.255,0.0,116.77,0.214,13.04,0.832,36.537,0.858,4.085,22.126,0.916,46.122,0.813,20.377,7.818,6.0,6.926,0.431,8.0
1633,pchico83,Human,0.546,276,229,8,1,0.167,2.547,0.057,7.91,0.869,38.167,3.5,0.704,44.25,4.0,2.5,3.162,0.375,6.361,8.299,5.0,8.423,0.201,22.786,4.211,7.929,2.296,12.334,0.685,11.393,3.058,0.171,8.804,0.852,1.334,28.625,22.5,15.565,0.244,11.75
1634,mheob,Human,0.942,100,95,9,5,0.5,5.666,0.322,9.189,0.739,9.5,2.5,0.656,9.75,2.3,1.0,2.003,0.396,3.167,3.333,2.75,9.488,0.005,22.765,2.457,8.551,4.721,9.069,0.554,13.82,3.729,0.115,7.46,0.809,2.394,10.556,8.0,9.029,0.332,3.0
1635,rchiodo,Human,0.924,100,75,12,3,0.429,0.675,0.08,2.637,0.856,10.714,7.0,0.461,11.0,3.429,3.0,3.457,0.417,1.875,1.62,1.0,0.594,0.0,2.666,0.042,0.671,0.152,2.518,0.827,0.291,0.895,0.129,3.217,0.866,0.274,6.25,4.0,5.627,0.43,4.5
1636,iohk-bors[bot],,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1637,nhojpatrick,Bot,0.771,100,86,5,1,0.091,1.246,0.001,11.447,0.987,7.818,8.0,0.072,1.0,4.818,5.0,0.603,0.034,1.178,0.385,0.0,0.0,0.0,0.001,0.0,1.471,0.001,12.437,0.985,0.001,3.53,0.003,19.266,0.965,0.015,17.2,14.0,6.458,0.181,9.0
1638,soffchen,Unknown,-,3,3,2,3,1.0,737.652,737.652,177.519,0.085,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,737.652,737.652,177.519,0.085,125.525,612.127,612.127,0.0,0.0,0.0,1.5,1.5,0.707,0.167,0.5
1639,wangyysde,Human,0.949,71,68,12,4,0.571,26.433,0.251,68.399,0.839,9.714,4.0,0.668,6.0,2.286,2.0,1.38,0.304,6.182,13.607,2.5,140.579,0.003,462.2,0.101,22.466,0.133,46.174,0.793,16.316,33.555,0.043,93.973,0.877,11.069,5.667,1.0,13.392,0.711,2.0
1640,AngryPenguinPL,Human,0.294,299,286,8,3,0.029,0.847,0.022,3.835,0.939,2.804,2.0,0.345,1.0,1.441,1.0,1.131,0.269,2.014,1.191,1.0,0.078,0.002,0.416,0.006,1.633,0.048,5.341,0.904,0.101,1.159,0.024,4.215,0.914,0.179,35.75,12.0,76.33,0.732,12.5
1641,iraizo,Human,0.954,40,37,8,29,0.906,59.318,36.808,76.933,0.598,1.156,1.0,0.121,0.0,1.094,1.0,0.296,0.078,1.088,0.288,0.0,0.001,0.0,0.002,0.0,64.71,43.868,78.191,0.561,78.471,63.72,63.696,66.557,0.537,91.52,4.625,1.5,7.945,0.625,1.75
1642,prabhu,Human,0.836,100,94,10,3,0.6,0.35,0.092,0.697,0.726,18.8,17.0,0.502,12.0,3.6,4.0,2.608,0.356,3.481,3.704,3.5,0.706,0.019,1.624,0.483,0.52,0.258,0.577,0.54,0.795,0.395,0.077,0.638,0.711,0.611,9.4,2.0,23.768,0.76,2.0
1643,zuisong,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1644,rohit-chouhan,Bot,0.937,100,100,1,1,1.0,2.091,1.999,1.526,0.35,100.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,206.999,206.999,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,100.0,100.0,0.0,0.0,0.0
1645,memoyil,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1646,brollb,Human,0.402,289,281,7,9,0.9,6.654,1.766,9.041,0.654,28.1,1.0,0.862,0.0,1.5,1.0,1.08,0.273,12.773,19.763,8.0,76.055,1.394,134.511,50.227,9.038,7.804,7.285,0.446,13.754,5.384,1.536,7.078,0.664,10.766,40.143,5.0,95.211,0.791,3.5
1647,MartinDelille,Human,0.942,85,74,11,12,0.8,25.952,0.418,51.713,0.787,4.933,2.0,0.477,8.5,2.0,2.0,1.195,0.298,1.51,1.277,0.0,3.973,0.0,21.068,0.0,35.413,18.99,58.248,0.71,39.15,29.132,0.418,54.891,0.773,28.84,6.727,4.0,4.65,0.349,5.5
1648,skh,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1649,manuelcandales,Bot,0.873,300,276,5,2,0.5,0.241,0.0,1.558,0.912,69.0,14.0,0.676,75.5,2.0,1.5,1.414,0.312,25.091,72.12,3.0,2.286,0.0,3.972,2.847,4.113,0.76,5.988,0.681,5.051,1.495,0.001,3.99,0.871,0.137,55.2,24.0,84.724,0.626,24.0
1650,nikitaved,Human,0.945,100,74,9,5,1.0,23.781,1.143,46.933,0.789,14.8,4.0,0.611,11.0,2.8,1.0,3.033,0.457,5.692,8.509,4.0,69.358,0.0,116.163,76.279,69.532,40.847,73.915,0.518,81.09,28.265,2.479,50.444,0.747,25.557,8.222,6.0,7.293,0.399,6.0
1651,apiology,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1652,noahtalerman,Human,0.406,199,182,10,1,1.0,1.325,0.068,5.717,0.897,182.0,182.0,0.0,0.0,10.0,10.0,0.0,0.0,182.0,0.0,0.0,239.857,239.857,0.0,0.0,,,0.0,0.0,,1.89,0.089,7.667,0.902,0.391,18.2,9.5,30.695,0.612,7.5
1653,tima-q,Unknown,-,5,4,2,1,1.0,7.145,0.701,11.738,0.642,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,21.435,21.435,0.0,0.0,,,0.0,0.0,,0.701,0.701,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
