,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
1380,Aaronontheweb,Human,0.863,100,76,9,5,0.294,2.266,0.008,9.947,0.936,4.471,5.0,0.429,7.0,2.412,2.0,1.502,0.324,2.375,1.385,2.25,0.055,0.0,0.21,0.01,5.425,0.101,15.048,0.872,1.828,2.449,0.007,10.996,0.944,0.073,8.444,6.0,7.844,0.436,3.0
1381,brimoor,Human,0.919,100,82,10,3,0.75,2.922,0.06,8.861,0.887,20.5,2.0,0.701,20.5,3.0,1.0,4.0,0.5,13.667,21.713,15.5,34.713,0.034,54.313,68.847,5.689,2.904,6.265,0.446,2.347,3.594,0.076,9.958,0.869,1.595,8.2,7.5,4.158,0.241,2.5
1382,kit-ty-kate,Human,0.927,100,89,12,9,0.562,0.705,0.046,2.635,0.895,5.562,1.5,0.591,6.0,2.0,1.5,1.751,0.348,1.271,0.563,0.0,0.093,0.0,0.388,0.0,0.804,0.046,2.951,0.902,0.139,0.752,0.046,2.742,0.896,0.147,7.417,6.5,5.468,0.394,7.5
1383,processprocess,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1384,AlexV525,Human,0.94,100,80,13,10,0.556,0.918,0.056,2.541,0.853,4.444,2.0,0.604,1.75,2.278,2.0,2.191,0.389,2.162,2.398,1.0,0.23,0.0,0.927,0.033,1.779,0.205,3.541,0.772,1.388,1.022,0.084,2.751,0.846,0.402,6.154,5.0,4.758,0.398,5.0
1385,SNiemann15,Human,0.827,100,84,7,3,1.0,19.891,0.752,52.571,0.839,28.0,38.0,0.333,21.0,3.0,3.0,1.0,0.148,3.0,2.553,3.25,33.561,0.295,77.283,25.277,26.343,4.652,52.599,0.761,19.338,32.244,3.532,71.076,0.802,18.325,12.0,4.0,12.543,0.5,17.5
1386,vsevel,Human,0.948,100,86,12,3,0.3,15.471,0.106,50.519,0.905,8.6,4.0,0.54,11.0,3.0,2.5,2.108,0.36,2.324,2.186,2.0,11.019,0.0,43.77,0.147,25.203,0.353,63.215,0.857,10.378,21.487,0.142,60.896,0.883,3.447,7.167,4.0,7.259,0.467,6.5
1387,alikon,Human,0.883,100,97,9,2,0.667,9.556,0.141,18.787,0.805,32.333,29.0,0.412,30.0,3.667,5.0,2.309,0.242,4.619,3.827,3.0,32.12,10.148,37.363,48.837,12.145,2.33,19.325,0.718,19.323,9.095,0.066,18.355,0.813,4.099,10.778,9.0,8.348,0.385,6.0
1388,Mariusthvdb,Human,0.794,100,98,9,11,0.647,3.289,0.0,13.33,0.93,5.765,2.0,0.651,3.0,1.471,1.0,0.624,0.202,4.083,8.861,1.0,0.325,0.0,1.033,0.038,13.531,0.937,25.116,0.762,15.617,14.471,0.937,27.342,0.774,15.629,10.889,3.0,20.527,0.696,3.0
1389,Aitozi,Human,0.96,100,80,12,10,0.714,12.366,0.229,38.287,0.874,5.714,1.0,0.655,3.5,2.214,1.0,2.119,0.408,1.86,1.582,1.0,4.513,0.0,20.773,0.059,18.639,0.835,50.469,0.854,10.27,13.983,0.632,42.421,0.862,7.392,6.667,5.5,6.358,0.435,3.5
1390,shashishailaj,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1391,anyt,Unknown,-,2,2,2,2,1.0,696.697,696.697,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,696.697,696.697,0.0,0.0,0.0,696.697,696.697,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1392,kazzkiq,Unknown,-,6,6,1,6,1.0,322.253,236.972,294.962,0.434,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,322.253,236.972,294.962,0.434,303.839,,,0.0,0.0,,6.0,6.0,0.0,0.0,0.0
1393,hellt,Human,0.928,100,81,14,5,0.294,1.942,0.074,4.287,0.829,4.765,2.0,0.471,5.0,2.824,2.0,2.186,0.39,2.531,2.724,1.25,1.353,0.001,4.328,0.109,3.615,0.979,4.986,0.663,5.059,1.865,0.064,4.459,0.851,0.565,5.786,4.0,6.507,0.475,3.0
1394,bradtopol,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1395,kpicaza,Human,0.917,43,43,7,4,1.0,22.951,0.918,47.138,0.803,10.75,1.0,0.68,9.75,2.25,1.0,2.5,0.417,8.6,10.431,18.0,167.554,0.0,229.781,400.991,31.541,22.743,30.964,0.44,24.04,23.251,1.292,49.517,0.805,19.603,6.143,3.0,5.551,0.445,10.0
1396,kavimuru,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1397,bondhugula,Human,0.817,14,12,6,2,1.0,169.802,0.029,461.763,0.875,6.0,6.0,0.083,1.0,3.0,3.0,1.414,0.167,1.5,0.756,1.0,41.367,0.0,116.889,0.081,219.555,0.029,577.732,0.856,3.57,186.756,0.023,483.119,0.863,5.268,2.0,2.0,0.894,0.222,1.5
1398,bmdepesa,Human,0.902,49,42,9,2,0.5,44.513,0.993,70.213,0.735,10.5,11.0,0.202,5.5,3.5,3.0,1.732,0.214,1.909,1.54,1.75,11.271,0.0,36.389,0.412,75.098,24.336,80.645,0.567,145.014,61.897,19.761,76.875,0.637,140.646,4.667,3.0,3.64,0.37,3.0
1399,softcerv,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1400,scaronni,Human,0.815,100,99,8,4,0.308,0.728,0.015,3.0,0.886,7.615,6.0,0.37,0.0,1.615,1.0,0.961,0.264,2.152,1.92,1.0,0.287,0.0,1.615,0.0,1.293,0.048,4.112,0.876,0.259,1.008,0.073,2.632,0.83,0.401,12.375,7.0,18.562,0.602,7.75
1401,rushfrisby,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1402,aab-odoo,Human,0.768,100,88,7,2,0.667,2.999,0.135,15.604,0.922,29.333,25.0,0.462,30.5,2.667,2.0,2.082,0.333,2.2,2.053,1.0,1.635,0.0,4.789,0.063,5.014,0.221,22.821,0.92,0.824,1.406,0.153,4.089,0.847,0.615,12.571,9.0,9.778,0.393,11.0
1403,drashna,Human,0.779,100,94,9,2,0.667,1.047,0.023,2.618,0.858,31.333,37.0,0.191,13.5,3.333,4.0,2.082,0.267,4.273,5.824,3.0,1.325,0.018,3.211,0.698,3.247,1.647,3.731,0.598,4.888,0.963,0.047,2.302,0.84,0.238,10.444,4.0,16.333,0.634,7.0
1404,normesta,Bot,0.489,21,19,3,1,1.0,103.869,13.174,164.134,0.721,19.0,19.0,0.0,0.0,3.0,3.0,0.0,0.0,19.0,0.0,0.0,1869.641,1869.641,0.0,0.0,,,0.0,0.0,,99.986,41.005,141.827,0.664,130.322,6.333,5.0,3.215,0.211,3.0
1405,bcdarwin,Human,0.907,100,89,9,4,1.0,8.444,0.879,16.271,0.77,22.25,28.0,0.272,10.75,3.5,3.5,2.082,0.286,1.978,1.617,2.0,6.809,0.0,17.39,3.071,9.924,1.701,15.447,0.697,14.647,8.732,0.957,16.363,0.759,11.259,9.889,11.0,5.326,0.285,9.0
1406,puerco,Human,0.931,100,81,12,11,0.55,0.951,0.061,2.782,0.852,4.05,3.0,0.362,3.25,2.55,2.0,1.791,0.34,1.841,1.18,1.25,0.118,0.0,0.361,0.049,1.648,0.291,3.659,0.792,1.344,1.161,0.104,3.052,0.828,0.586,6.75,7.0,4.808,0.373,5.25
1407,elrodro83,Human,0.768,200,170,10,2,0.133,1.838,0.01,10.312,0.936,11.333,6.0,0.53,6.5,4.067,4.0,2.052,0.258,1.848,1.39,1.0,0.213,0.0,0.923,0.006,3.199,0.132,13.924,0.912,0.748,2.366,0.023,12.183,0.93,0.527,17.0,18.5,11.116,0.344,17.0
1408,JoshOrndorff,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1409,wemeetagain,Human,0.904,100,72,11,3,0.333,0.375,0.04,1.991,0.899,8.0,2.0,0.688,6.0,2.222,1.0,1.986,0.4,5.143,6.678,7.5,0.322,0.006,0.655,0.254,1.702,0.083,4.541,0.845,0.422,0.547,0.042,2.517,0.907,0.091,6.545,2.0,9.781,0.629,4.0
1410,GSPP,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1411,kyberdin,Unknown,-,2,2,1,1,1.0,11.822,11.822,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,11.822,11.822,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
1412,tttthomasssss,Unknown,-,2,2,2,2,1.0,26.117,26.117,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.117,26.117,0.0,0.0,0.0,26.117,26.117,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1413,yogendraU,Human,0.28,299,259,8,1,0.067,4.184,0.05,42.2,0.962,17.267,4.0,0.71,7.0,2.933,2.0,1.981,0.355,3.198,4.045,3.0,1.507,0.001,8.242,0.084,11.967,0.403,75.117,0.93,1.655,4.371,0.042,46.182,0.969,0.269,32.375,35.0,17.229,0.268,12.25
1414,martindurant,Human,0.881,100,77,8,11,0.611,1.03,0.09,2.947,0.853,4.278,2.5,0.457,4.0,1.778,1.0,1.06,0.292,1.571,1.414,0.0,0.212,0.0,0.917,0.0,1.415,0.14,3.556,0.832,0.444,1.334,0.119,3.374,0.837,0.428,9.625,8.0,8.535,0.456,13.25
1415,matejminar,Human,0.87,100,97,12,1,0.5,2.156,0.01,9.391,0.943,48.5,48.5,0.428,41.5,8.5,8.5,4.95,0.206,10.778,20.011,2.0,14.958,0.004,44.402,0.053,9.043,0.478,15.669,0.736,9.265,1.642,0.008,6.34,0.932,0.115,8.083,3.0,10.799,0.552,4.0
1416,paulvanwamelen,Unknown,-,7,7,2,2,0.5,343.876,86.012,562.952,0.703,1.75,1.5,0.25,1.25,1.0,1.0,0.0,0.0,1.75,0.957,1.25,0.798,0.162,1.388,0.96,686.687,456.732,663.118,0.409,632.508,312.945,312.945,203.347,0.23,143.788,3.5,3.5,3.536,0.357,2.5
1417,phracek,Human,0.872,100,80,11,2,0.143,2.098,0.037,8.703,0.925,5.714,3.0,0.53,8.25,2.786,1.0,2.259,0.405,2.222,1.726,2.0,0.585,0.0,2.764,0.054,4.134,0.081,12.595,0.881,1.056,2.325,0.037,9.159,0.92,0.218,7.273,2.0,7.322,0.511,13.0
1418,sky-nie,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1419,UweKrueger,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1420,TredwellGit,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1421,jdufresne,Human,0.93,100,92,12,6,0.429,10.059,0.104,32.685,0.901,6.571,3.5,0.455,5.75,2.143,2.0,0.949,0.233,2.875,3.48,2.0,1.899,0.0,5.954,0.12,27.567,4.666,51.908,0.775,20.507,14.068,0.134,40.943,0.886,5.717,7.667,4.5,11.097,0.58,8.25
1422,Erin007,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1423,mickael-menu,Human,0.924,100,81,13,2,0.286,11.279,0.107,52.547,0.919,11.571,9.0,0.522,17.5,4.143,1.0,4.298,0.493,4.765,6.75,3.0,14.724,0.047,26.307,19.183,40.752,1.378,112.538,0.852,21.26,13.57,0.056,61.948,0.918,0.8,6.231,5.0,5.63,0.408,3.0
1424,auon-odoo,Human,0.82,100,86,7,2,1.0,25.421,0.502,66.68,0.868,43.0,43.0,0.116,10.0,3.5,3.5,2.121,0.214,3.185,3.089,4.0,46.953,0.032,137.733,0.902,34.349,0.426,86.569,0.865,3.524,31.148,0.411,80.12,0.873,2.769,12.286,4.0,17.452,0.615,11.0
1425,josharian,Human,0.963,78,69,12,8,0.667,28.543,0.97,54.517,0.775,5.75,1.0,0.658,2.25,2.167,1.0,1.642,0.359,2.654,2.279,2.75,15.956,0.002,26.922,21.372,61.042,31.444,76.146,0.609,90.482,27.651,4.416,43.455,0.691,35.819,5.75,2.0,9.166,0.624,4.75
1426,tallclair,Bot,0.277,200,144,5,2,0.4,20.001,0.08,159.699,0.956,28.8,18.0,0.55,18.0,2.0,1.0,1.414,0.32,3.13,3.775,2.0,7.1,0.0,20.19,1.284,56.299,0.695,282.819,0.929,16.349,15.455,1.142,31.914,0.8,16.609,28.8,18.0,34.025,0.503,7.0
1427,inian,Human,0.897,100,89,10,2,0.333,23.362,0.452,52.981,0.82,14.833,1.0,0.702,15.0,2.167,1.0,2.858,0.449,3.069,3.964,3.0,31.217,0.0,77.629,0.365,41.091,11.956,74.71,0.721,42.039,22.678,0.587,57.648,0.831,16.311,8.9,7.0,8.621,0.475,9.0
1428,chases2,Human,0.642,46,46,5,3,0.75,44.732,0.097,149.175,0.89,11.5,2.0,0.663,11.5,1.75,1.5,0.957,0.25,7.667,15.358,1.0,58.772,0.0,133.653,16.208,332.06,201.552,349.345,0.412,79.903,17.02,0.061,45.963,0.88,1.232,9.2,4.0,9.935,0.496,19.0
1429,coletdjnz,Human,0.954,100,92,14,7,0.636,5.061,0.055,14.273,0.884,8.364,3.0,0.66,7.0,2.636,1.0,2.58,0.445,3.067,6.721,1.0,0.763,0.0,2.228,0.078,15.091,4.588,22.285,0.688,20.939,5.76,0.063,13.055,0.846,1.971,6.571,3.0,10.052,0.557,3.5
1430,freddygv,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1431,tinycarol,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1432,Mariatta,Human,0.938,100,94,10,4,0.308,3.418,0.019,10.575,0.886,7.231,4.0,0.534,7.0,2.615,2.0,2.142,0.357,3.357,3.603,4.25,0.944,0.0,3.725,0.009,10.795,1.345,17.37,0.715,12.781,4.407,0.03,11.343,0.854,1.283,9.4,6.5,10.637,0.474,6.75
1433,nihalgonsalves,Human,0.879,100,71,6,8,0.727,17.383,0.041,35.798,0.819,6.455,1.0,0.645,6.0,1.727,1.0,1.191,0.306,2.536,1.551,3.0,6.079,0.0,18.704,0.193,38.762,16.157,47.45,0.624,65.015,17.5,0.013,36.593,0.824,10.917,11.833,5.0,13.408,0.523,20.75
1434,Zhao-Andy,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1435,srameshr,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1436,sagikazarmark,Human,0.92,100,85,11,3,0.6,0.606,0.009,2.163,0.918,17.0,5.0,0.649,10.0,3.8,3.0,2.588,0.337,8.5,16.064,6.0,4.784,0.016,8.763,4.189,0.336,0.136,0.579,0.659,0.197,0.937,0.019,2.713,0.882,0.212,7.727,5.0,8.486,0.533,7.5
1437,angelozerr,Human,0.775,200,174,8,4,0.4,0.941,0.089,2.601,0.835,17.4,9.5,0.437,24.75,2.7,2.0,1.494,0.285,1.723,1.32,1.0,0.506,0.0,2.174,0.048,1.117,0.166,3.006,0.824,0.575,0.889,0.08,2.675,0.846,0.309,21.75,16.5,20.947,0.407,6.0
1438,cbron,Human,0.906,18,17,5,3,0.75,77.917,0.198,228.665,0.875,4.25,1.5,0.544,3.75,2.0,1.5,1.414,0.312,3.4,5.367,0.0,32.354,0.0,72.345,0.0,271.227,82.823,438.957,0.673,353.501,161.598,0.031,339.529,0.792,105.942,3.4,2.0,3.715,0.424,0.0
1439,lhoestq,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1440,adschm,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1441,Farquaar,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1442,jddarcy,Human,0.096,255,217,7,2,0.333,9.756,0.863,21.427,0.8,36.167,21.0,0.532,43.25,2.667,2.5,1.211,0.229,1.938,1.303,1.0,7.35,0.0,21.911,2.32,11.568,1.535,23.615,0.774,12.948,9.873,0.938,21.877,0.799,9.495,31.0,23.0,22.613,0.375,30.5
1443,musashino205,Human,0.849,100,82,8,4,0.667,5.806,0.236,11.413,0.778,13.667,7.5,0.472,20.5,2.333,3.0,1.033,0.19,2.412,1.94,1.0,5.162,0.054,16.018,1.131,8.932,1.53,15.23,0.737,14.788,10.556,1.796,15.82,0.696,15.851,10.25,3.0,14.538,0.622,11.0
1444,pimeys,Human,0.844,200,174,9,2,0.667,3.374,0.149,11.738,0.901,58.0,2.0,0.651,85.0,4.0,2.0,4.359,0.444,34.8,47.563,69.0,113.061,0.0,154.974,272.734,4.62,0.418,8.686,0.726,4.984,4.23,0.095,13.271,0.894,0.778,19.333,20.0,15.851,0.37,8.0
1445,peter-mitsis,Human,0.894,100,82,9,2,1.0,14.579,0.42,34.449,0.831,41.0,41.0,0.305,25.0,4.5,4.5,3.536,0.278,3.28,4.852,1.0,32.322,0.184,75.381,17.203,15.536,3.542,32.162,0.768,19.783,15.603,1.907,30.169,0.764,19.307,9.111,6.0,8.477,0.463,8.0
1446,sandewt,Human,0.714,79,66,7,5,0.556,24.029,0.012,72.68,0.894,7.333,3.0,0.566,3.0,1.778,2.0,0.667,0.181,3.882,6.47,2.0,71.119,0.0,174.411,0.371,22.055,1.756,53.804,0.822,15.615,39.105,3.726,82.584,0.807,21.306,9.429,9.0,5.623,0.303,5.0
1447,kf6gpe,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1448,SantoshSrinivas79,Human,0.784,100,100,6,90,1.0,6.075,0.047,12.731,0.812,1.111,1.0,0.091,0.0,1.033,1.0,0.235,0.032,1.087,0.283,0.0,0.001,0.0,0.005,0.0,6.609,0.075,13.15,0.796,7.06,3.985,0.361,8.764,0.796,1.882,16.667,1.0,38.375,0.783,0.0
1449,jrief,Human,0.929,100,84,14,7,0.583,8.96,0.863,14.901,0.728,7.0,5.5,0.474,11.5,3.333,1.0,2.964,0.438,3.0,2.854,3.25,10.455,0.019,38.317,2.559,16.7,14.692,16.018,0.501,18.228,7.83,0.216,13.577,0.749,12.424,6.0,4.0,8.19,0.526,3.75
1450,rafaqz,Human,0.951,100,89,13,6,0.667,0.756,0.071,1.869,0.839,9.889,2.0,0.664,6.0,3.556,1.0,3.844,0.5,3.708,3.736,4.25,1.89,0.011,4.564,0.415,0.919,0.135,2.155,0.811,0.233,0.875,0.053,2.082,0.838,0.231,6.846,4.0,6.768,0.477,9.0
1451,bnsgeyer,Human,0.904,100,86,8,5,0.5,15.78,3.614,22.521,0.672,8.6,2.5,0.658,8.5,2.3,2.0,1.418,0.317,2.389,3.227,1.0,15.818,0.0,49.36,1.986,22.054,3.508,30.596,0.68,36.356,19.744,3.814,27.83,0.682,32.852,10.75,6.0,14.469,0.512,4.5
1452,mwetter,Human,0.953,100,80,11,3,0.75,6.174,0.057,16.049,0.852,20.0,21.0,0.338,13.0,5.0,5.5,3.162,0.3,3.478,3.604,3.0,8.998,0.0,23.116,0.349,12.764,0.826,23.49,0.77,13.965,6.242,0.057,15.89,0.84,2.447,7.273,6.0,5.14,0.377,8.5
1453,CameronWoof,Unknown,-,4,4,3,2,1.0,0.608,0.563,0.348,0.253,2.0,2.0,0.25,1.0,1.5,1.5,0.707,0.167,2.0,1.414,1.0,0.63,0.63,0.891,0.63,0.563,0.563,0.0,0.0,0.0,0.608,0.563,0.348,0.253,0.346,1.333,1.0,0.577,0.167,0.5
1454,catamphetamine,Human,0.449,50,48,5,6,0.462,44.061,13.822,67.238,0.702,3.692,2.0,0.449,5.0,1.385,1.0,0.65,0.205,1.6,1.329,0.0,20.743,0.0,68.394,0.0,49.95,22.003,65.324,0.646,73.667,48.654,13.822,72.811,0.681,73.628,9.6,4.0,11.908,0.567,12.0
1455,sylus,Human,0.945,100,95,11,7,0.412,21.39,0.139,59.376,0.888,5.588,2.0,0.507,7.0,2.118,2.0,1.495,0.34,1.979,1.756,2.0,5.349,0.0,22.035,0.103,37.318,1.035,78.417,0.826,14.429,36.33,0.183,82.464,0.848,4.708,8.636,3.0,17.489,0.655,4.0
1456,markshannon,Human,0.944,100,85,11,3,0.75,4.575,0.152,33.157,0.951,21.25,10.0,0.597,26.25,3.25,2.0,3.304,0.442,4.25,5.919,2.25,18.021,0.231,68.307,2.11,1.258,0.231,3.348,0.794,0.912,1.375,0.194,4.078,0.833,0.522,7.727,4.0,7.695,0.501,9.0
1457,RehanSaeed,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1458,Yash-Singh1,Human,0.955,100,86,13,25,0.862,22.006,0.125,47.692,0.796,2.966,1.0,0.602,0.0,1.448,1.0,1.352,0.281,2.688,5.083,0.0,1.581,0.0,5.09,0.0,58.707,47.358,64.5,0.491,50.656,21.384,0.025,53.329,0.838,18.884,6.615,2.0,8.16,0.578,10.0
1459,adamtopaz,Human,0.942,100,70,8,6,0.6,28.979,1.246,65.068,0.791,7.0,1.5,0.686,1.0,1.6,1.0,1.35,0.312,3.5,5.817,1.0,27.87,0.0,67.049,0.088,75.902,38.859,105.049,0.6,53.481,59.815,24.769,93.947,0.663,67.484,8.75,3.0,11.374,0.579,9.5
1460,russjones,Human,0.845,100,92,8,1,0.333,15.624,0.329,31.727,0.806,30.667,12.0,0.551,38.0,4.667,5.0,3.512,0.333,10.222,20.753,4.0,149.563,0.049,445.725,0.634,9.46,1.289,16.607,0.732,7.779,19.22,0.722,34.22,0.76,24.034,11.5,9.0,9.607,0.353,3.0
1461,pshomov,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1462,prolic,Human,0.947,100,92,12,6,0.857,4.255,0.146,10.66,0.856,13.143,4.0,0.581,18.0,3.0,2.0,3.0,0.449,2.875,3.471,2.0,7.434,0.013,18.133,1.491,4.815,0.431,10.256,0.808,2.756,3.74,0.063,10.939,0.885,0.968,7.667,4.5,12.04,0.605,3.25
1463,moonfruit,Human,0.283,278,268,7,11,0.611,5.769,0.004,18.561,0.902,14.889,1.5,0.759,8.75,1.611,1.0,1.335,0.312,2.627,7.856,1.0,1.657,0.0,9.677,0.0,13.577,0.28,27.427,0.806,16.282,7.183,0.019,20.399,0.886,0.698,38.286,52.0,29.136,0.388,42.0
1464,tengqm,Human,0.275,295,237,6,4,0.667,1.105,0.029,3.323,0.897,39.5,1.5,0.807,1.75,1.833,1.5,1.169,0.288,15.8,33.246,14.5,15.083,0.0,31.251,16.267,2.461,0.04,5.068,0.809,0.338,2.006,0.044,4.478,0.838,0.318,39.5,7.5,55.756,0.641,70.25
1465,MiguelAnzoWizeline,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1466,juancamilor,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1467,allendav,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1468,debsmita1,Human,0.92,100,92,8,4,0.8,1.775,0.025,6.154,0.897,18.4,17.0,0.396,19.0,3.2,3.0,1.789,0.275,2.19,1.851,2.0,0.675,0.0,2.646,0.033,3.247,0.213,8.69,0.849,1.681,2.035,0.014,7.141,0.909,0.292,11.5,7.5,15.501,0.53,6.0
1469,hyuraku,Unknown,-,2,2,1,2,1.0,817.042,817.042,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,817.042,817.042,0.0,0.0,0.0,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
1470,fredrikekre,Human,0.944,100,91,13,9,0.5,1.539,0.101,5.353,0.879,5.056,1.5,0.643,3.0,2.278,1.5,1.934,0.389,2.528,3.264,2.0,0.715,0.0,2.567,0.246,3.222,0.425,8.003,0.805,1.76,2.029,0.127,6.307,0.869,0.708,7.0,6.0,9.363,0.548,7.0
1471,raphaelauv,Human,0.957,100,94,12,11,0.733,12.629,0.635,37.819,0.848,6.267,2.0,0.66,3.0,2.533,2.0,2.031,0.382,1.918,1.858,1.0,5.832,0.0,23.336,0.101,18.515,2.06,49.49,0.819,19.294,10.169,0.302,35.899,0.857,4.232,7.833,7.0,7.884,0.456,6.75
