,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
852,gerhardol,Human,0.939,100,81,11,3,1.0,3.953,0.344,7.833,0.793,27.0,16.0,0.469,28.5,4.0,3.0,2.646,0.278,2.455,3.28,1.0,6.929,0.0,24.486,0.259,2.736,0.305,7.374,0.839,0.784,4.189,0.407,8.055,0.781,3.909,7.364,8.0,5.143,0.352,4.5
853,mbhave,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
854,chrismaddern,Human,0.844,100,84,12,1,0.5,11.855,0.025,56.89,0.929,42.0,42.0,0.357,30.0,8.5,8.5,4.95,0.206,28.0,16.0,16.0,320.03,161.072,422.041,398.958,11.951,11.951,16.695,0.494,11.805,13.798,0.018,63.39,0.927,0.319,7.0,6.0,5.135,0.345,3.5
855,iamemilio,Human,0.959,100,79,13,4,0.571,13.533,0.114,33.962,0.867,11.286,7.0,0.514,16.5,3.714,3.0,3.094,0.407,2.724,2.374,3.0,18.998,0.0,41.137,3.934,18.021,0.241,41.679,0.837,7.955,16.354,0.12,38.422,0.85,4.076,6.077,4.0,5.649,0.477,6.0
856,duncanmmacleod,Human,0.885,100,80,10,7,0.143,6.175,0.184,20.263,0.896,1.633,1.0,0.267,1.0,1.327,1.0,0.625,0.196,1.127,0.335,0.0,0.123,0.0,0.751,0.0,6.844,0.196,21.44,0.891,1.886,7.776,0.217,23.348,0.883,2.559,8.0,5.0,8.485,0.512,7.5
857,BigBadPossum,Bot,0.407,74,74,3,2,1.0,22.381,0.259,68.455,0.867,37.0,37.0,0.149,11.0,1.5,1.5,0.707,0.167,1.48,1.249,0.0,7.288,0.0,23.424,0.0,25.907,0.109,81.728,0.891,3.317,25.388,0.095,80.973,0.893,3.015,24.667,24.0,23.007,0.414,23.0
858,ekexium,Human,0.935,100,84,9,3,0.333,6.203,0.362,22.99,0.874,9.333,6.0,0.471,13.0,2.556,2.0,2.068,0.367,1.787,1.318,1.0,1.581,0.0,4.646,0.367,9.577,0.468,30.313,0.86,2.916,8.929,0.457,29.731,0.873,2.678,9.333,2.0,11.853,0.574,11.0
859,mbjoseph,Bot,0.532,136,136,6,20,0.952,16.166,0.001,39.591,0.833,6.476,1.0,0.805,0.0,1.143,1.0,0.478,0.115,4.387,7.671,2.0,36.19,0.0,104.722,0.001,35.35,18.237,45.747,0.604,32.859,14.861,0.001,38.382,0.846,8.829,22.667,27.5,18.619,0.402,33.25
860,urbim,Human,0.94,10,10,6,4,1.0,193.927,0.162,547.506,0.861,2.5,2.0,0.3,1.0,1.5,1.5,0.577,0.167,2.0,1.732,1.0,0.245,0.0,0.545,0.004,436.03,46.198,811.599,0.723,481.964,249.29,0.162,619.348,0.815,46.549,1.667,1.5,0.816,0.233,1.0
861,MaajidKhan,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
862,jrisebor,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
863,eryksun,Bot,0.522,34,28,3,1,1.0,24.029,11.352,29.144,0.6,28.0,28.0,0.0,0.0,3.0,3.0,0.0,0.0,28.0,0.0,0.0,648.779,648.779,0.0,0.0,,,0.0,0.0,,40.177,39.826,29.546,0.371,22.861,9.333,6.0,9.452,0.429,9.0
864,sakibguy,Human,0.758,45,41,7,2,0.4,2.185,0.077,8.43,0.915,8.2,1.0,0.654,5.0,2.2,1.0,1.789,0.364,8.2,13.48,5.0,9.788,0.0,21.821,0.117,9.615,0.004,19.223,0.75,9.612,4.361,0.133,12.001,0.866,0.361,5.857,4.0,7.128,0.537,5.5
865,Einenlum,Human,0.885,45,45,6,30,1.0,47.85,12.31,84.372,0.734,1.5,1.0,0.321,0.0,1.067,1.0,0.254,0.058,1.406,2.298,0.0,2.336,0.0,13.212,0.0,65.506,29.861,95.119,0.658,62.259,41.281,40.058,39.543,0.477,42.183,7.5,1.5,10.654,0.619,9.25
866,bmagyar,Human,0.415,298,280,8,6,0.857,0.249,0.0,2.096,0.948,40.0,1.0,0.798,18.5,1.714,1.0,1.89,0.357,31.111,77.489,14.0,6.089,0.0,10.221,10.794,1.842,0.016,4.659,0.846,0.368,1.981,0.005,5.69,0.897,0.015,35.0,5.5,84.522,0.789,7.5
867,arvinDarmawan,Unknown,-,3,3,2,2,0.667,258.957,258.957,364.474,0.498,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,258.957,258.957,364.474,0.498,257.722,516.679,516.679,0.0,0.0,0.0,1.5,1.5,0.707,0.167,0.5
868,Josh-Cena,Human,0.935,100,74,11,4,0.8,0.686,0.047,2.259,0.866,14.8,6.0,0.535,29.0,4.2,4.0,3.421,0.4,3.895,3.604,4.0,0.198,0.013,0.277,0.365,2.572,1.332,4.069,0.634,1.97,0.801,0.046,2.494,0.865,0.291,6.727,5.0,5.236,0.413,8.5
869,bakboka,Unknown,-,4,4,2,1,0.5,9.599,0.0,16.625,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.796,28.796,0.0,0.0,0.0,9.599,0.0,16.625,0.0,14.398,2.0,2.0,0.0,0.0,0.0
870,AustationBot,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
871,rakons,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
872,karyna-tsymbal-atwix,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
873,jvanhill,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
874,cbrevik,Human,0.961,43,37,11,8,0.667,40.048,0.354,89.122,0.833,3.083,1.0,0.529,2.25,2.0,1.0,1.651,0.368,2.643,2.499,2.0,21.684,0.001,77.126,0.873,87.55,45.709,112.657,0.599,99.138,50.962,2.582,101.03,0.797,41.819,3.364,2.0,3.107,0.393,1.5
875,Julusian,Human,0.945,100,82,14,6,0.462,0.952,0.092,2.702,0.838,6.308,2.0,0.585,6.0,2.231,1.0,2.522,0.435,2.828,3.001,2.0,1.004,0.001,2.699,0.608,1.716,0.431,3.636,0.767,1.023,1.029,0.09,2.912,0.837,0.624,5.857,2.0,9.412,0.618,2.5
876,snide,Human,0.954,67,57,11,12,0.667,35.125,0.538,74.699,0.799,3.167,1.0,0.605,0.75,1.5,1.0,1.295,0.29,2.036,2.411,1.0,4.86,0.0,17.807,0.014,67.813,28.824,96.803,0.643,80.182,31.76,0.285,71.591,0.813,27.813,5.182,4.0,3.79,0.383,7.5
877,rmehta,Human,0.951,100,83,14,4,0.235,10.272,0.211,32.445,0.889,4.882,2.0,0.611,3.0,2.235,2.0,1.751,0.353,1.694,1.158,1.0,2.397,0.0,10.733,0.207,15.101,0.25,40.525,0.86,4.841,11.735,0.215,35.824,0.883,2.292,5.929,5.0,5.269,0.459,7.75
878,rodrigograca31,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
879,luqiang-guo,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
880,ebshimizu,Human,0.855,60,54,10,2,0.333,26.803,0.062,74.385,0.887,9.0,9.5,0.216,3.75,3.333,3.0,1.366,0.2,2.077,1.896,2.0,3.702,0.0,18.429,0.097,52.972,0.065,101.41,0.788,53.732,36.819,0.069,87.532,0.852,19.519,5.4,3.5,6.381,0.459,2.75
881,andreas-schwab,Human,0.931,78,78,9,10,0.435,28.29,0.711,67.245,0.813,3.391,2.0,0.507,2.0,1.652,1.0,1.027,0.281,1.696,1.976,0.0,6.685,0.0,32.691,0.0,41.573,2.437,84.308,0.777,45.965,35.904,0.747,81.543,0.804,24.939,8.667,5.0,10.186,0.556,11.0
882,Lkishor123,Human,0.764,20,20,5,3,0.429,54.103,0.122,109.246,0.788,2.857,4.0,0.243,2.5,2.0,2.0,1.0,0.245,2.222,1.302,2.0,3.642,0.0,10.22,0.317,124.398,65.282,144.266,0.583,218.017,49.629,1.509,87.657,0.715,43.966,4.0,4.0,3.317,0.4,4.0
883,zjin-lcf,Human,0.902,53,50,7,5,0.556,43.884,17.064,75.451,0.722,5.556,2.0,0.658,2.0,1.889,1.0,1.453,0.34,2.5,2.743,1.25,53.33,0.0,119.796,9.399,57.039,12.889,94.127,0.726,66.228,57.905,12.889,93.566,0.727,61.635,7.143,2.0,11.276,0.634,5.5
884,barneygale,Human,0.863,100,73,9,2,0.667,15.06,0.392,47.699,0.873,24.333,13.0,0.53,29.0,3.333,2.0,3.215,0.4,3.476,3.932,3.0,47.89,0.0,182.024,1.847,3.931,0.397,7.91,0.794,2.849,8.122,0.417,18.228,0.824,2.929,8.111,7.0,5.442,0.35,7.0
885,sue445,Human,0.769,200,162,10,2,0.077,2.916,0.023,7.022,0.856,6.231,3.0,0.538,5.75,2.462,2.0,1.529,0.262,2.455,2.308,0.0,0.749,0.0,4.695,0.002,6.461,2.322,8.915,0.665,8.025,3.534,0.007,7.698,0.83,2.534,16.2,5.5,19.228,0.583,30.75
886,derhuerst,Human,0.909,100,94,13,31,0.705,3.43,0.297,7.839,0.81,2.136,1.0,0.46,0.25,1.364,1.0,1.143,0.237,1.403,0.871,0.0,0.796,0.0,3.616,0.0,4.025,0.613,8.57,0.78,3.047,3.407,0.324,7.929,0.809,1.306,7.231,3.0,9.628,0.586,6.0
887,ErichMoraga,Unknown,-,7,7,4,2,0.4,46.665,15.768,62.161,0.619,1.4,1.0,0.229,0.0,1.2,1.0,0.447,0.133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.665,15.768,62.161,0.619,75.637,26.479,14.807,42.116,0.657,16.431,1.75,1.5,0.957,0.25,1.25
888,fivetran-joemarkiewicz,Human,0.787,200,167,11,1,0.042,3.509,0.054,17.47,0.933,6.958,3.5,0.577,8.75,2.542,2.0,1.693,0.353,2.169,2.197,1.0,0.402,0.0,2.06,0.064,7.257,0.302,25.327,0.889,1.739,5.866,0.175,24.132,0.923,0.773,15.182,4.0,22.297,0.614,17.0
889,zzhaobraze,Human,0.194,66,63,7,1,1.0,35.214,0.206,63.468,0.785,63.0,63.0,0.0,0.0,7.0,7.0,0.0,0.0,63.0,0.0,0.0,2183.245,2183.245,0.0,0.0,,,0.0,0.0,,35.991,0.206,64.351,0.783,49.989,9.0,9.0,2.944,0.172,4.0
890,gturbat,Bot,0.446,41,33,3,1,1.0,31.484,0.062,63.976,0.817,33.0,33.0,0.0,0.0,3.0,3.0,0.0,0.0,33.0,0.0,0.0,1007.473,1007.473,0.0,0.0,,,0.0,0.0,,31.214,19.736,33.041,0.536,43.748,11.0,4.0,13.0,0.465,11.5
891,isnifer,Human,0.875,85,85,6,81,0.964,24.287,2.778,59.673,0.754,1.012,1.0,0.012,0.0,1.012,1.0,0.109,0.012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.287,2.778,59.673,0.754,31.547,19.666,1.519,26.609,0.646,35.095,14.167,1.0,32.252,0.775,0.0
892,Mogball,Human,0.947,100,83,10,3,1.0,13.9,0.236,30.986,0.818,27.667,34.0,0.345,21.5,4.0,3.0,3.606,0.389,4.882,5.765,5.0,37.148,0.155,84.95,20.808,31.765,8.812,42.839,0.644,50.671,17.184,0.613,34.7,0.798,15.3,8.3,7.0,6.001,0.372,8.5
893,Samsequel,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
894,oddsson,Bot,0.706,266,242,5,1,1.0,2.276,0.154,8.995,0.883,242.0,242.0,0.0,0.0,5.0,5.0,0.0,0.0,242.0,0.0,0.0,548.628,548.628,0.0,0.0,,,0.0,0.0,,3.134,0.193,10.561,0.869,0.996,48.4,18.0,65.271,0.504,7.0
895,carbonin,Human,0.784,100,77,7,3,0.273,4.063,0.155,11.789,0.866,7.0,5.0,0.51,5.5,2.0,2.0,1.183,0.298,2.081,1.977,2.0,3.096,0.0,11.657,0.154,5.396,0.82,12.808,0.801,2.626,3.096,0.725,6.399,0.787,1.412,11.0,6.0,11.804,0.497,11.0
896,ofek,Human,0.904,100,85,13,31,0.816,3.07,0.299,6.812,0.801,2.237,1.0,0.46,1.0,1.5,1.0,1.133,0.27,1.545,1.438,1.0,0.463,0.0,1.967,0.0,4.305,0.69,8.046,0.749,5.431,2.755,0.294,5.423,0.783,1.857,6.538,4.0,6.728,0.5,7.0
897,Stewori,Human,0.936,69,65,9,13,0.812,27.385,1.667,53.33,0.792,4.062,1.0,0.655,0.75,1.375,1.0,1.025,0.239,2.321,3.244,1.0,16.551,0.0,57.711,0.136,47.748,19.701,64.83,0.662,63.182,22.964,4.199,40.13,0.739,22.735,7.222,3.0,8.136,0.53,5.0
898,wawltor,Human,0.855,200,141,8,1,0.5,10.656,0.514,46.052,0.885,70.5,70.5,0.486,68.5,5.0,5.0,4.243,0.3,28.2,31.332,35.0,279.051,141.726,446.934,189.393,24.161,2.574,44.044,0.691,22.577,13.634,0.678,54.146,0.877,5.534,17.625,10.5,20.535,0.566,24.5
899,Son-of-Space,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
900,thecodeholic,Human,0.697,10,9,3,2,0.667,164.913,14.419,333.034,0.786,3.0,2.0,0.37,2.5,1.0,1.0,0.0,0.0,3.0,2.646,2.5,113.38,0.011,196.371,170.065,489.582,489.582,651.621,0.471,460.766,489.582,489.582,651.621,0.471,460.766,3.0,2.0,2.646,0.37,2.5
901,drodriguez,Human,0.91,100,89,10,3,0.375,9.247,0.228,20.645,0.82,11.125,5.5,0.558,9.5,3.25,3.0,1.488,0.231,1.561,0.907,1.0,3.397,0.0,10.236,0.023,11.074,0.133,23.86,0.82,4.542,9.195,0.228,20.627,0.819,6.377,8.9,6.5,8.825,0.48,8.0
902,OsamaSayegh,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
903,CappeDiem,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
904,rasmuserik,Unknown,-,5,5,3,1,1.0,15.122,11.662,18.342,0.557,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,60.487,60.487,0.0,0.0,,,0.0,0.0,,0.011,0.011,0.009,0.3,0.007,1.667,1.0,1.155,0.267,1.0
905,CamSoper,Human,0.955,100,90,11,6,0.5,16.699,0.099,40.373,0.844,7.5,1.5,0.719,2.25,2.75,1.5,3.108,0.472,2.727,4.274,1.0,16.67,0.0,43.306,0.114,29.254,2.097,53.097,0.76,25.342,20.763,0.225,47.145,0.819,15.511,8.182,5.0,8.976,0.43,4.5
906,UweSauter,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
907,fwalch,Unknown,-,2,2,2,1,0.5,144.271,144.271,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,144.271,144.271,0.0,0.0,0.0,144.271,144.271,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
908,sangleganesh,Human,0.336,23,20,3,2,0.333,103.75,0.147,214.463,0.806,3.333,3.0,0.367,3.5,1.5,1.0,0.837,0.241,2.857,2.268,3.0,13.8,0.084,34.834,1.871,312.442,228.129,296.003,0.458,308.973,198.856,65.251,299.016,0.679,239.2,6.667,6.0,5.033,0.333,5.0
909,codemaestro64,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
910,stevendinggang,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
911,jwhonce,Human,0.917,27,24,6,3,0.6,74.89,38.821,124.005,0.685,4.8,3.0,0.517,3.0,1.6,1.0,1.342,0.3,1.6,1.454,0.0,11.636,0.0,34.776,0.0,110.566,46.732,148.037,0.597,128.365,101.807,43.822,148.186,0.617,80.976,4.0,2.0,3.95,0.458,5.25
912,juanpicado,Human,0.949,100,73,10,4,0.8,3.338,0.025,8.062,0.849,14.6,2.0,0.636,18.0,3.8,1.0,3.899,0.463,3.842,4.525,3.0,6.126,0.005,14.923,0.137,6.884,1.832,8.473,0.628,12.248,3.992,0.024,8.876,0.832,1.341,7.3,4.5,7.181,0.492,9.5
913,austinsonger,Bot,0.026,284,284,7,149,0.639,0.322,0.009,2.245,0.958,1.219,1.0,0.158,0.0,1.129,1.0,0.36,0.101,1.084,0.392,0.0,0.028,0.0,0.41,0.0,0.322,0.009,2.305,0.96,0.02,0.679,0.008,2.964,0.937,0.039,40.571,2.0,80.091,0.757,29.0
914,KhaustovPavel,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
915,colunira,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
916,steven-sheehy,Human,0.182,280,226,9,1,1.0,0.774,0.011,3.123,0.915,226.0,226.0,0.0,0.0,9.0,9.0,0.0,0.0,226.0,0.0,0.0,174.144,174.144,0.0,0.0,,,0.0,0.0,,0.866,0.006,3.368,0.919,0.162,25.111,10.0,21.751,0.441,39.0
917,tbarrella,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
918,brandonkelly,Human,0.933,200,166,11,3,0.75,1.148,0.036,4.271,0.905,41.5,2.5,0.72,40.5,3.75,1.5,4.856,0.517,23.714,40.455,21.5,26.934,0.031,48.375,33.782,0.145,0.071,0.162,0.538,0.223,0.662,0.026,2.359,0.898,0.142,15.091,5.0,19.222,0.586,20.0
919,fzakaria,Human,0.94,100,91,15,9,0.529,9.826,0.343,19.663,0.797,5.353,3.0,0.526,4.0,2.176,2.0,1.237,0.299,2.758,3.011,3.0,10.479,0.004,31.105,0.995,16.83,4.785,21.432,0.642,27.664,13.999,0.657,25.137,0.764,16.568,6.067,3.0,10.229,0.624,5.5
920,AlekSi,Human,0.949,100,87,14,6,0.5,2.494,0.018,9.435,0.918,7.25,2.5,0.547,10.0,3.167,2.5,2.406,0.373,1.851,1.853,1.0,0.466,0.0,2.01,0.069,4.187,0.015,12.562,0.887,0.707,2.579,0.02,9.865,0.918,0.527,6.214,2.5,6.807,0.502,6.75
921,ardera,Human,0.96,100,94,10,8,0.8,6.427,0.139,27.609,0.93,9.4,1.0,0.755,1.5,1.8,1.0,1.751,0.367,5.875,10.145,1.75,5.13,0.0,9.531,3.707,34.375,2.063,62.812,0.769,35.49,9.655,0.268,36.223,0.912,0.933,9.4,3.5,15.981,0.655,5.5
922,theotherphil,Human,0.468,29,21,5,2,1.0,76.904,0.09,174.306,0.811,10.5,10.5,0.452,9.5,2.5,2.5,2.121,0.3,10.5,13.435,9.5,738.32,738.32,1044.142,738.32,61.443,61.443,0.0,0.0,0.0,27.152,0.003,71.066,0.84,0.065,4.2,3.0,3.834,0.438,5.0
923,allisonwang-db,Human,0.862,100,78,8,2,0.5,17.694,0.163,38.641,0.823,19.5,4.5,0.635,18.5,2.75,2.0,2.217,0.341,4.333,5.224,2.75,51.788,0.02,96.652,37.269,25.308,17.509,34.255,0.638,24.841,25.571,0.524,48.235,0.779,23.878,9.75,4.0,12.009,0.571,10.0
924,DaedalusG,Human,0.915,200,173,11,2,0.182,9.785,0.013,35.355,0.93,15.727,19.0,0.389,15.5,5.182,6.0,2.892,0.287,2.437,2.048,1.0,5.093,0.001,39.304,0.002,18.877,0.039,47.831,0.871,2.241,9.188,0.008,36.489,0.942,0.075,15.727,7.0,13.675,0.454,23.5
925,ericnakagawa,Human,0.904,30,25,8,1,0.333,82.257,0.011,228.591,0.867,8.333,8.0,0.4,7.5,4.667,6.0,3.215,0.286,6.25,6.85,6.75,163.382,74.157,238.37,237.528,440.214,192.351,557.529,0.519,514.55,103.67,0.015,253.86,0.834,71.357,3.125,3.0,1.959,0.315,2.0
926,geustace,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
927,yurvyn,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
928,michaelld,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
929,filippobottega,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
930,tkf,Bot,0.805,100,100,2,3,0.273,7.276,0.164,29.195,0.906,9.091,6.0,0.396,6.5,1.091,1.0,0.302,0.076,1.37,1.55,0.0,0.028,0.0,0.203,0.0,9.976,0.266,33.902,0.876,0.384,0.182,0.182,0.213,0.414,0.151,50.0,50.0,69.296,0.49,49.0
931,adamkad1,Unknown,-,6,6,1,2,1.0,140.508,119.567,167.381,0.56,3.0,3.0,0.333,2.0,1.0,1.0,0.0,0.0,2.0,1.732,1.5,57.839,0.0,100.181,86.759,264.51,264.51,204.98,0.274,144.943,,,0.0,0.0,,6.0,6.0,0.0,0.0,0.0
932,manovotn,Human,0.939,100,80,11,4,0.571,1.197,0.04,3.764,0.883,11.429,5.0,0.454,10.5,4.143,3.0,1.864,0.227,3.333,5.156,2.25,2.235,0.0,6.6,0.274,1.779,0.068,4.875,0.861,0.767,1.281,0.008,4.18,0.904,0.19,7.273,6.0,5.884,0.407,4.5
933,probonopd,Human,0.891,100,90,11,20,0.625,3.423,0.102,8.567,0.845,2.812,1.0,0.478,2.0,1.5,1.0,0.762,0.238,1.406,1.165,0.0,0.053,0.0,0.287,0.0,4.781,0.278,9.883,0.791,4.278,3.597,0.173,8.487,0.818,2.511,8.182,5.0,9.086,0.547,10.5
934,lhns,Human,0.882,100,73,9,13,0.765,4.458,0.003,11.86,0.876,4.294,1.0,0.633,2.0,1.353,1.0,1.455,0.246,3.476,5.202,2.0,1.462,0.0,6.579,0.012,14.516,6.107,18.26,0.631,19.724,7.955,0.267,13.771,0.758,10.674,8.111,5.0,9.427,0.56,11.0
935,jptech,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
936,bveeramani,Human,0.878,284,224,11,2,1.0,7.024,0.07,23.044,0.875,112.0,112.0,0.491,110.0,6.0,6.0,7.071,0.417,44.8,97.94,0.0,313.052,0.0,700.006,0.0,0.266,0.017,0.505,0.718,0.265,8.641,0.175,25.752,0.854,3.29,20.364,20.0,14.541,0.373,19.0
937,frasercrmck,Human,0.924,100,79,9,5,0.556,4.72,0.254,13.927,0.869,8.778,8.0,0.504,10.0,2.778,3.0,1.641,0.311,1.646,1.229,1.0,2.915,0.0,13.565,0.126,4.857,0.301,11.915,0.845,2.815,4.578,0.167,14.091,0.877,1.078,8.778,7.0,5.215,0.312,7.0
938,ilopmar,Human,0.957,21,20,9,5,0.833,106.985,0.043,347.381,0.91,3.333,1.5,0.467,4.0,2.333,1.5,1.966,0.381,2.5,2.976,1.0,0.08,0.0,0.193,0.023,290.296,2.771,547.676,0.757,268.575,145.16,0.056,401.401,0.878,2.156,2.222,2.0,1.394,0.3,1.0
939,morpheus-87,Human,0.808,100,73,8,6,0.316,11.996,0.002,56.641,0.945,3.842,4.0,0.397,5.0,1.789,2.0,0.918,0.26,3.476,2.892,5.0,1.182,0.004,5.391,0.008,41.946,0.146,103.199,0.82,32.026,18.452,0.007,74.931,0.927,0.045,9.125,5.5,10.696,0.55,10.5
940,joshfraser,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
941,calvn,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
942,iAmMrinal0,Human,0.469,10,10,3,1,0.333,194.112,0.046,479.889,0.843,3.333,3.0,0.2,1.5,1.667,2.0,0.577,0.133,2.0,1.0,2.0,57.582,0.037,128.685,0.093,364.775,0.026,729.514,0.75,364.791,436.713,143.89,687.649,0.648,477.193,3.333,2.0,3.215,0.4,3.0
943,hblankenship,Human,0.913,83,80,9,2,0.5,26.467,0.081,71.852,0.859,20.0,6.0,0.6,20.0,2.75,1.5,2.872,0.432,6.154,7.482,7.0,42.811,0.07,90.25,55.651,127.864,74.052,142.407,0.53,128.115,58.589,23.509,103.526,0.723,66.401,8.889,2.0,15.095,0.675,5.0
944,fbarbe00,Human,0.783,16,16,2,13,1.0,140.401,68.974,188.975,0.639,1.231,1.0,0.173,0.0,1.077,1.0,0.277,0.066,1.231,0.832,0.0,0.272,0.0,0.981,0.0,175.206,96.205,197.086,0.551,166.423,216.231,216.231,305.183,0.499,215.797,8.0,8.0,7.071,0.312,5.0
945,cla-checker-service[bot],Bot,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
