,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
1382,szepeviktor,Human,0.865,100,83,12,11,0.647,0.568,0.061,1.286,0.807,4.882,2.0,0.574,3.0,2.235,2.0,1.3,0.3,2.767,2.967,1.75,0.564,0.001,1.567,0.105,1.023,0.292,1.686,0.719,0.876,0.584,0.042,1.33,0.815,0.362,6.917,4.5,6.667,0.491,7.5
1383,yqrashawn,Human,0.907,200,193,10,19,0.864,2.445,0.165,5.561,0.82,8.773,1.0,0.805,1.75,1.545,1.0,1.143,0.291,3.86,6.091,2.0,5.081,0.002,18.76,0.168,4.397,3.746,4.926,0.587,6.052,3.51,0.524,4.653,0.662,5.293,19.3,5.0,45.414,0.757,5.0
1384,BharathNimmala-MSFT,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1385,Yipeng1994,Unknown,-,3,3,3,1,1.0,143.449,143.449,108.366,0.267,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,286.898,286.898,0.0,0.0,,,0.0,0.0,,143.449,143.449,108.366,0.267,76.627,1.0,1.0,0.0,0.0,0.0
1386,owl4ce,Bot,0.282,110,109,3,43,0.896,19.285,3.723,33.806,0.723,2.271,1.0,0.548,0.0,1.021,1.0,0.144,0.02,1.73,3.091,0.0,12.197,0.0,40.927,0.0,21.2,3.273,40.224,0.75,28.542,35.184,24.082,49.431,0.611,33.931,36.333,46.0,30.665,0.361,29.5
1387,VinashakAnkitAman,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1388,github-jira-sync-bot,Bot,0.904,100,100,1,3,0.5,8.542,1.249,17.164,0.773,16.667,3.0,0.713,9.5,1.0,1.0,0.0,0.0,6.667,9.053,8.5,38.783,0.006,64.071,72.527,18.852,6.364,24.222,0.628,21.845,,,0.0,0.0,,100.0,100.0,0.0,0.0,0.0
1389,NickCraver,Human,0.957,100,85,14,8,0.889,23.267,0.079,75.378,0.902,9.444,2.0,0.753,2.0,2.333,1.0,4.0,0.508,3.542,3.967,2.5,36.999,0.001,108.991,3.321,46.368,7.654,86.034,0.74,66.998,14.908,0.058,49.623,0.902,0.482,6.071,3.5,6.07,0.478,3.5
1390,dechov,Unknown,-,6,6,5,3,1.0,343.346,444.229,317.996,0.452,2.0,2.0,0.222,1.0,1.667,2.0,0.577,0.133,2.0,1.0,1.0,183.309,0.029,317.475,274.949,583.402,583.402,196.82,0.119,139.173,343.346,444.229,317.996,0.452,496.528,1.2,1.0,0.447,0.133,0.0
1391,alpadev,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1392,eliziario,Human,0.932,17,17,6,7,0.7,93.715,0.562,153.624,0.722,1.7,1.0,0.347,0.0,1.2,1.0,0.632,0.15,1.7,1.636,0.0,2.306,0.0,7.289,0.0,164.043,92.642,177.427,0.552,366.508,162.315,92.642,178.886,0.505,366.746,2.833,2.0,1.722,0.284,2.25
1393,projjal,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1394,OrionTheFox,Human,0.932,63,62,10,4,0.667,34.637,0.479,68.909,0.805,10.333,8.0,0.43,15.0,3.333,3.0,1.506,0.217,1.771,1.477,1.0,41.946,0.0,103.551,0.863,18.964,0.512,34.44,0.772,24.415,37.293,0.546,75.051,0.808,28.421,6.2,5.0,5.138,0.397,3.25
1395,Marak,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1396,aloubyansky,Human,0.901,100,87,10,4,0.4,3.999,0.125,11.175,0.857,8.7,8.5,0.351,7.5,2.7,2.0,1.494,0.256,1.5,0.8,1.0,0.821,0.0,3.327,0.021,5.199,0.342,13.239,0.837,2.855,3.785,0.125,11.354,0.863,1.791,8.7,6.5,10.489,0.5,5.75
1397,reduz,Human,0.953,100,91,10,5,0.833,22.582,0.662,63.056,0.863,15.167,5.5,0.643,15.25,2.0,1.0,2.0,0.389,2.116,2.038,1.0,17.266,0.0,47.038,1.33,30.714,0.533,84.03,0.879,1.38,25.907,0.643,73.562,0.88,6.717,9.1,9.0,7.37,0.41,9.0
1398,Julievrz,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1399,P1llus,Human,0.824,100,82,8,2,0.4,9.498,0.052,43.555,0.918,16.4,14.0,0.522,21.0,2.8,2.0,2.049,0.343,2.929,3.741,2.25,4.198,0.0,13.71,0.445,24.142,0.924,73.28,0.856,17.433,10.393,0.044,46.449,0.92,0.778,10.25,10.5,5.339,0.274,6.5
1400,AnilSeervi,Human,0.909,25,24,5,5,0.714,75.026,0.372,169.183,0.842,3.429,1.0,0.607,0.0,1.429,1.0,1.134,0.257,3.429,6.425,0.0,3.139,0.0,8.305,0.0,283.938,254.202,234.651,0.421,354.722,209.313,45.924,262.38,0.613,396.838,4.8,1.0,6.943,0.583,3.0
1401,ludusrusso,Unknown,-,7,7,6,4,1.0,234.582,6.636,361.923,0.681,1.75,1.5,0.25,1.25,1.75,1.5,0.957,0.25,1.75,0.957,1.25,3.283,0.005,6.559,3.288,464.787,616.396,410.402,0.372,388.833,234.582,6.636,361.923,0.681,465.534,1.167,1.0,0.408,0.119,0.0
1402,ciaranmcnulty,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1403,fancyweb,Human,0.37,10,9,4,2,1.0,35.862,4.209,51.129,0.666,4.5,4.5,0.056,0.5,2.0,2.0,0.0,0.0,1.286,0.488,0.5,10.373,0.0,27.431,0.017,35.714,4.209,55.978,0.696,54.985,35.862,4.209,51.129,0.666,71.105,2.25,2.5,0.957,0.194,1.25
1404,valpesendorfer,Human,0.955,37,33,9,20,0.909,65.269,20.864,95.198,0.675,1.5,1.0,0.288,0.0,1.409,1.0,1.098,0.248,1.5,1.336,0.0,5.09,0.0,19.744,0.0,94.125,51.501,106.059,0.557,149.944,59.919,9.268,108.543,0.749,82.373,3.667,2.0,4.743,0.498,2.0
1405,benhalpern,Human,0.937,100,82,9,3,1.0,2.132,0.035,8.565,0.92,27.333,2.0,0.634,39.0,3.667,2.0,3.786,0.424,16.4,32.246,4.0,33.484,0.0,74.065,1.451,1.319,0.437,2.09,0.664,1.733,2.209,0.026,8.72,0.919,0.223,9.111,11.0,6.809,0.39,13.0
1406,StrawnSC,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1407,AshreeJay,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1408,CBonade,Human,0.885,100,95,10,1,0.333,10.465,0.434,25.36,0.851,31.667,34.0,0.414,29.5,3.667,3.0,3.055,0.364,4.318,4.379,3.5,21.821,1.106,40.92,23.598,23.986,1.87,36.168,0.711,48.809,16.328,1.132,31.865,0.798,19.556,9.5,5.0,8.168,0.416,10.25
1409,tototoshi,Human,0.765,100,63,6,3,0.3,28.217,0.009,78.884,0.894,6.3,4.5,0.405,6.75,1.7,1.5,0.823,0.241,2.625,3.132,2.0,8.745,0.005,40.775,0.027,66.936,0.343,113.982,0.76,74.008,42.363,0.047,100.961,0.858,3.653,10.5,5.0,13.517,0.553,7.25
1410,ygj6,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1411,dexter74,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1412,nschonni,Human,0.952,100,88,10,9,0.5,9.293,0.079,32.144,0.884,4.889,2.0,0.558,5.5,1.944,1.0,1.662,0.367,1.692,1.336,1.0,0.793,0.0,3.318,0.026,15.044,0.353,41.045,0.838,10.368,11.094,0.072,36.074,0.88,3.919,8.8,6.5,6.941,0.4,7.5
1413,nadimkobeissi,Human,0.961,35,32,9,10,1.0,64.307,0.139,134.786,0.822,3.2,1.0,0.55,0.0,1.9,1.0,1.912,0.384,3.2,4.638,0.0,1.972,0.0,6.036,0.0,219.311,194.902,173.263,0.4,97.859,35.218,0.042,101.597,0.894,0.366,3.556,2.0,4.187,0.514,2.0
1414,eco-monk,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1415,SuperQ,Human,0.895,100,79,11,4,0.308,0.705,0.006,2.662,0.915,6.077,5.0,0.354,4.0,3.692,3.0,2.057,0.292,3.762,2.719,3.0,0.178,0.006,0.417,0.124,2.561,0.417,4.865,0.754,1.862,0.741,0.005,2.729,0.912,0.184,7.182,7.0,7.4,0.493,6.0
1416,adellape,Human,0.381,234,188,6,2,1.0,0.392,0.023,1.974,0.904,94.0,94.0,0.484,91.0,3.0,3.0,2.828,0.333,26.857,51.037,20.5,10.445,0.034,18.256,12.873,0.042,0.001,0.1,0.819,0.003,1.213,0.088,3.595,0.85,0.569,31.333,13.0,51.11,0.656,18.75
1417,edeandrea,Human,0.908,100,85,12,7,0.538,3.32,0.095,10.981,0.894,6.538,5.0,0.427,9.0,1.846,2.0,0.987,0.269,1.771,1.134,1.0,0.247,0.0,0.998,0.014,5.682,0.258,14.289,0.843,2.196,4.464,0.098,13.333,0.886,0.62,7.083,4.0,8.565,0.536,7.0
1418,GuyAfik,Human,0.687,25,25,5,3,1.0,46.786,1.322,136.824,0.849,8.333,4.0,0.4,7.5,2.333,2.0,0.577,0.095,8.333,8.386,7.5,111.65,151.272,85.847,78.692,393.962,393.962,390.408,0.35,276.06,46.137,0.351,146.122,0.883,17.77,5.0,5.0,3.082,0.304,5.0
1419,vkarak,Human,0.958,100,86,13,5,0.833,4.609,0.064,16.418,0.893,14.333,2.5,0.659,17.5,3.667,2.5,3.777,0.455,2.389,2.207,2.0,4.638,0.0,14.833,0.306,6.424,0.301,21.716,0.876,1.984,5.629,0.078,18.092,0.876,1.964,6.615,5.0,6.104,0.426,4.0
1420,sempliciy,Unknown,-,7,7,1,6,0.857,179.088,192.089,176.944,0.472,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.088,192.089,176.944,0.472,160.429,,,0.0,0.0,,7.0,7.0,0.0,0.0,0.0
1421,danieldk,Human,0.944,100,85,10,3,0.6,1.808,0.05,7.624,0.897,17.0,6.0,0.631,4.0,4.8,4.0,2.95,0.3,5.0,7.053,3.0,8.428,0.02,20.588,2.263,0.538,0.106,0.736,0.664,1.079,1.939,0.033,8.17,0.913,0.554,8.5,6.5,7.962,0.448,8.0
1422,TravisCragg-MSFT,Human,0.686,47,38,7,1,0.167,57.714,1.985,93.967,0.727,6.333,7.0,0.272,5.5,2.333,2.0,1.506,0.31,1.583,0.974,1.0,18.275,0.0,54.302,0.513,73.775,26.509,104.47,0.66,139.458,52.889,1.614,99.804,0.767,45.51,5.429,3.0,6.579,0.549,6.0
1423,buddhike,Human,0.845,22,20,5,6,0.6,84.485,7.384,259.013,0.866,2.0,1.0,0.36,2.25,1.2,1.0,0.422,0.133,1.333,0.617,0.5,3.142,0.0,7.784,0.304,111.292,12.335,299.846,0.847,44.771,139.289,19.693,335.656,0.812,51.784,4.0,2.0,2.739,0.3,5.0
1424,plasticlobster,Unknown,-,8,8,3,2,0.667,120.058,4.548,151.431,0.604,2.667,3.0,0.25,1.5,1.333,1.0,0.577,0.167,1.333,0.516,0.75,0.762,0.0,1.855,0.019,167.167,230.618,157.116,0.45,269.52,168.068,230.618,155.926,0.446,265.024,2.667,2.0,2.082,0.333,2.0
1425,shrektan,Human,0.941,32,30,7,16,0.889,70.773,16.604,98.796,0.663,1.667,1.0,0.322,0.75,1.222,1.0,0.428,0.141,1.25,0.532,0.0,8.335,0.0,38.84,0.0,80.538,27.763,102.919,0.618,106.827,68.736,16.523,113.404,0.722,77.796,4.286,2.0,4.071,0.457,5.0
1426,gaoran10,Human,0.899,71,57,8,5,0.714,26.106,0.807,52.601,0.78,8.143,9.0,0.356,8.0,2.286,2.0,1.113,0.25,1.676,1.364,1.0,8.322,0.0,26.517,0.559,35.727,0.235,65.627,0.763,57.523,34.072,1.638,59.472,0.732,52.535,7.125,8.0,4.454,0.318,4.75
1427,KurtYoung,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1428,gauravdas014,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1429,itizawa,Human,0.187,299,239,7,1,1.0,4.64,0.018,22.033,0.948,239.0,239.0,0.0,0.0,7.0,7.0,0.0,0.0,239.0,0.0,0.0,1104.232,1104.232,0.0,0.0,,,0.0,0.0,,3.858,0.007,18.822,0.949,0.091,34.143,16.0,27.181,0.385,48.5
1430,jmartinez-silabs,Human,0.938,100,85,8,5,1.0,4.334,0.313,11.212,0.836,17.0,17.0,0.489,16.0,3.0,3.0,2.121,0.347,2.237,2.235,2.0,2.561,0.0,7.244,0.406,7.21,1.791,15.383,0.772,4.077,4.941,0.425,13.179,0.838,2.883,10.625,7.0,10.042,0.454,10.5
1431,davet2001,Human,0.955,100,84,10,4,0.4,20.544,0.188,55.281,0.855,8.4,2.0,0.702,3.5,1.9,1.0,1.729,0.374,2.333,2.986,1.0,5.344,0.0,19.871,0.148,43.223,9.555,79.566,0.762,36.372,23.234,0.256,58.44,0.841,12.751,8.4,6.5,7.486,0.457,10.75
1432,size-auditor[bot],Bot,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1433,SimonBrandner,Human,0.943,100,95,10,14,0.824,15.035,2.837,35.754,0.785,5.588,1.0,0.628,5.0,1.471,1.0,0.874,0.249,1.638,1.36,1.0,3.933,0.0,14.286,0.0,20.793,4.639,43.339,0.742,16.539,19.736,3.633,45.224,0.791,11.828,9.5,4.0,14.6,0.647,5.25
1434,jirhiker,Human,0.905,100,98,7,9,0.9,20.762,0.214,52.369,0.843,9.8,3.0,0.557,14.5,1.7,1.0,1.494,0.335,2.513,2.752,2.0,12.565,0.0,35.828,0.397,40.101,8.123,73.064,0.739,39.756,22.463,0.366,76.843,0.894,2.817,14.0,2.0,29.206,0.738,4.5
1435,DriesSchaumont,Human,0.955,100,85,11,4,0.667,6.286,0.026,21.077,0.909,14.167,2.0,0.708,9.0,3.167,1.5,2.994,0.43,6.538,8.11,4.0,7.907,0.551,13.619,6.329,35.435,18.268,46.17,0.636,54.758,7.568,0.022,23.345,0.889,1.089,7.727,5.0,7.837,0.513,11.0
1436,whimboo,Human,0.948,100,84,13,11,0.786,3.8,0.712,10.593,0.805,6.0,1.5,0.573,9.0,2.429,1.5,2.174,0.412,1.867,1.254,2.0,0.765,0.0,2.265,0.249,6.386,1.71,13.987,0.738,4.43,4.926,1.128,13.21,0.802,3.313,6.462,4.0,8.847,0.566,5.0
1437,msbu-bot,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1438,vnodecg,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1439,taos-ci,Bot,0.753,200,200,4,2,0.286,3.489,0.471,8.916,0.803,28.571,19.0,0.57,29.0,1.714,2.0,0.756,0.214,2.74,2.16,3.0,1.575,0.061,4.217,0.838,8.045,5.735,13.126,0.64,9.529,5.672,0.697,11.467,0.729,7.63,50.0,56.5,35.166,0.332,41.5
1440,icewind1991,Human,0.946,100,84,12,6,0.5,3.202,0.142,9.509,0.868,7.0,1.5,0.688,4.0,2.667,1.0,2.741,0.458,3.231,4.375,2.0,3.071,0.006,10.59,0.328,7.438,1.822,14.997,0.748,3.179,3.859,0.142,10.482,0.854,1.607,7.0,5.0,7.071,0.415,3.0
1441,rpjayasekara,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1442,alexjo2144,Human,0.788,38,29,6,2,0.667,56.509,0.465,124.343,0.815,9.667,11.0,0.368,8.0,2.333,2.0,1.528,0.286,3.222,3.073,1.0,141.621,0.57,268.802,118.661,38.457,0.094,90.252,0.818,22.873,31.22,0.124,72.523,0.829,22.235,4.833,2.0,4.834,0.454,6.0
1443,jeffchew,Human,0.892,100,98,9,3,0.273,17.08,1.031,34.253,0.792,8.909,2.0,0.659,3.5,1.909,2.0,0.944,0.242,2.649,2.889,1.0,29.098,0.0,79.112,5.09,16.115,1.381,27.868,0.752,17.919,17.148,1.175,32.076,0.766,18.266,10.889,3.0,14.252,0.599,14.0
1444,alexcarpenter,Human,0.95,100,85,10,5,0.833,2.79,0.131,7.821,0.859,14.167,1.0,0.755,3.75,2.333,1.0,3.266,0.476,6.071,8.185,3.75,5.619,0.103,9.816,4.767,11.974,4.582,15.683,0.599,12.943,3.264,0.076,8.621,0.857,1.546,8.5,8.0,8.155,0.446,7.25
1445,mcwhittemore,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1446,marcellp,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1447,ngbot[bot],Bot,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1448,RaimundasSakalauskas,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1449,kate-kyzyma,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1450,travers-rhodes,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1451,akuzm,Human,0.892,100,74,9,2,0.667,6.299,0.159,16.545,0.863,24.667,14.0,0.523,29.0,3.333,3.0,2.517,0.333,3.895,6.732,2.0,16.609,0.549,40.939,3.709,8.015,0.178,18.798,0.835,2.317,8.607,0.717,20.11,0.832,2.547,8.222,2.0,9.563,0.547,10.0
1452,xinhaoz,Human,0.784,100,93,9,2,1.0,0.873,0.028,2.848,0.889,46.5,46.5,0.134,12.5,4.5,4.5,2.121,0.167,2.114,2.126,2.0,0.435,0.0,2.089,0.084,1.422,0.116,3.552,0.832,0.599,1.47,0.104,3.651,0.838,0.562,10.333,8.0,10.5,0.492,10.0
1453,arunavemulapalli,Human,0.936,37,32,9,4,0.444,32.541,1.797,54.897,0.734,3.556,2.0,0.444,1.0,1.667,1.0,1.658,0.341,1.455,0.912,0.0,11.015,0.0,33.168,0.0,36.498,2.511,59.025,0.716,42.662,33.485,2.009,55.729,0.719,42.907,3.556,2.0,3.539,0.451,4.0
1454,vital-software-bot,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1455,marvinjude,Human,0.609,10,10,3,2,0.667,44.005,6.725,75.543,0.736,3.333,3.0,0.333,2.5,1.667,2.0,0.577,0.133,3.333,2.517,2.5,15.791,0.885,26.588,23.244,174.334,174.334,34.72,0.07,24.551,71.409,6.725,95.578,0.611,148.923,3.333,2.0,3.215,0.4,3.0
1456,stephengold,Human,0.874,294,284,11,7,0.167,2.495,0.356,6.196,0.813,6.762,3.0,0.626,2.75,1.452,1.0,1.131,0.271,1.69,1.917,0.0,1.589,0.0,6.545,0.0,2.629,0.189,6.587,0.842,0.896,3.66,0.626,6.95,0.758,1.511,25.818,2.0,75.057,0.835,3.5
1457,pmarks-net,Unknown,-,2,2,1,2,1.0,866.012,866.012,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,866.012,866.012,0.0,0.0,0.0,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
1458,ineswright,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1459,dbrandt1990,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1460,snowbound,Unknown,-,3,3,1,2,1.0,76.259,76.259,103.951,0.482,1.5,1.5,0.167,0.5,1.0,1.0,0.0,0.0,1.5,0.707,0.5,1.377,1.377,1.947,1.377,149.763,149.763,0.0,0.0,0.0,,,0.0,0.0,,3.0,3.0,0.0,0.0,0.0
1461,henon,Human,0.94,100,82,12,3,1.0,1.507,0.092,5.97,0.887,27.333,10.0,0.569,35.0,4.667,3.0,4.726,0.429,5.467,8.659,3.5,7.729,0.09,23.48,0.345,0.436,0.127,0.694,0.66,0.382,1.584,0.088,6.8,0.911,0.233,6.833,3.5,9.815,0.571,4.5
1462,shirohoo,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1463,yuwenmemon,Human,0.903,200,164,11,2,1.0,7.429,0.413,21.7,0.859,82.0,82.0,0.494,81.0,6.0,6.0,7.071,0.417,54.667,60.995,60.0,403.227,150.096,573.356,529.793,0.592,0.592,0.476,0.284,0.336,7.539,0.259,23.908,0.877,2.393,14.909,6.0,22.011,0.579,13.0
1464,nealrichardson,Human,0.957,100,74,10,5,0.625,9.556,0.069,25.228,0.857,9.25,2.5,0.574,11.5,2.375,1.5,1.685,0.349,2.552,2.654,2.0,1.967,0.0,5.498,0.12,22.875,4.118,37.002,0.707,25.033,18.061,1.337,34.191,0.76,20.629,7.4,3.5,11.664,0.573,4.75
1465,LorenzoMinto,Human,0.898,70,60,12,2,0.667,36.705,2.457,73.081,0.776,20.0,26.0,0.356,16.0,4.0,3.0,3.606,0.389,2.222,1.553,2.0,26.669,0.016,96.329,8.388,55.597,13.66,86.298,0.657,74.125,37.261,3.179,70.778,0.756,48.837,5.0,4.0,3.133,0.325,4.0
1466,Youssef1313,Human,0.877,100,76,11,2,0.5,0.813,0.153,1.887,0.766,19.0,8.0,0.599,20.5,3.75,2.0,4.193,0.45,5.067,5.663,7.0,1.972,0.122,3.951,1.861,2.244,0.459,3.861,0.729,0.942,1.078,0.192,2.352,0.761,0.849,6.909,3.0,9.214,0.581,4.0
1467,ivanromakh,Unknown,-,4,4,1,4,1.0,469.696,640.3,411.803,0.364,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,469.696,640.3,411.803,0.364,384.385,,,0.0,0.0,,4.0,4.0,0.0,0.0,0.0
1468,lucas-manuel,Human,0.833,100,78,11,1,0.2,2.22,0.096,5.68,0.856,15.6,8.0,0.492,4.0,5.2,5.0,3.114,0.292,5.571,7.013,4.0,6.707,0.11,10.135,16.049,5.924,0.736,9.505,0.709,3.558,2.88,0.088,6.666,0.839,0.751,7.091,7.0,7.395,0.483,5.5
1469,Shivangx01b,Human,0.881,16,14,5,8,0.727,76.673,18.444,143.211,0.755,1.273,1.0,0.182,0.0,1.182,1.0,0.405,0.126,1.273,0.647,0.0,17.27,0.0,57.278,0.0,80.678,23.917,156.83,0.752,54.365,93.353,23.917,160.367,0.725,125.695,2.8,2.0,2.049,0.343,4.0
1470,Ocramius,Human,0.931,100,91,12,11,0.647,6.191,0.349,12.595,0.732,5.353,1.0,0.707,2.0,1.765,1.0,1.522,0.337,2.6,2.329,2.0,6.157,0.0,17.393,0.195,10.051,5.822,14.295,0.642,10.362,7.444,1.326,13.021,0.733,8.838,7.583,4.0,13.78,0.583,4.0
1471,Mothblocks,Human,0.885,100,86,8,2,0.4,15.853,0.014,54.293,0.921,17.2,1.0,0.749,1.0,2.0,1.0,1.732,0.36,10.75,24.058,2.5,102.799,0.002,246.247,29.733,75.012,27.442,122.674,0.639,38.481,56.001,11.167,95.581,0.741,53.148,10.75,2.5,23.218,0.735,3.0
1472,davidben,Human,0.946,100,96,12,4,0.571,2.512,0.155,6.949,0.839,13.714,6.0,0.613,4.0,3.714,3.0,2.138,0.297,3.84,4.972,4.0,2.667,0.036,6.264,1.924,7.167,1.775,11.968,0.711,8.141,6.042,1.121,11.229,0.761,7.347,8.0,3.0,19.563,0.714,2.0
1473,juliaElastic,Human,0.932,100,83,9,3,0.5,2.581,0.195,10.451,0.884,13.833,2.0,0.612,27.5,2.333,1.5,2.338,0.405,1.804,1.258,1.0,1.171,0.0,4.198,0.386,3.505,0.273,13.612,0.892,1.138,2.894,0.183,12.357,0.904,0.782,9.222,3.0,12.019,0.578,12.0
1474,jnothman,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1475,jhhong0509,Unknown,-,3,3,1,3,1.0,322.871,322.871,324.163,0.355,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,322.871,322.871,324.163,0.355,229.218,,,0.0,0.0,,3.0,3.0,0.0,0.0,0.0
1476,hadoop-yetus,Bot,0.937,100,100,1,1,1.0,3.6,1.619,6.14,0.635,100.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,356.393,356.393,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,100.0,100.0,0.0,0.0,0.0
