,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
1284,gmf520,Unknown,-,5,5,1,1,1.0,110.886,1.406,219.587,0.744,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,443.544,443.544,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,5.0,5.0,0.0,0.0,0.0
1285,Jozkee,Human,0.95,100,83,12,4,0.571,14.933,0.652,36.353,0.847,11.857,2.0,0.654,8.5,3.857,2.0,4.375,0.508,2.515,2.017,2.0,21.218,0.006,46.979,4.942,16.385,0.798,37.505,0.807,18.437,12.117,0.5,33.353,0.864,2.548,6.917,6.0,4.42,0.324,2.5
1286,Baroshem,Human,0.951,100,89,12,5,0.238,7.593,0.036,16.954,0.832,4.238,1.0,0.681,0.0,1.619,1.0,1.987,0.345,2.342,4.082,1.0,5.939,0.0,20.679,0.001,11.959,0.363,20.608,0.763,17.98,8.462,0.054,16.132,0.789,7.272,7.417,4.0,8.66,0.512,5.5
1287,angrybrad,Human,0.864,100,84,11,1,0.2,21.93,0.031,58.401,0.882,16.8,2.0,0.638,18.0,4.0,2.0,3.742,0.44,7.0,11.41,4.25,94.62,0.0,280.543,35.625,62.25,21.771,94.859,0.669,62.399,20.323,0.03,56.449,0.891,0.333,7.636,4.0,6.682,0.459,10.0
1288,aviatesk,Human,0.938,100,79,12,3,0.75,1.87,0.154,6.154,0.861,19.75,6.5,0.541,16.25,5.75,4.5,2.872,0.207,7.182,7.167,5.0,11.563,0.436,18.06,16.52,1.87,0.386,2.805,0.676,1.772,2.09,0.199,6.76,0.86,0.69,6.583,2.5,8.426,0.545,5.5
1289,jjaffeux,Human,0.818,100,83,9,2,0.222,2.229,0.141,6.445,0.837,9.222,3.0,0.613,4.0,3.0,2.0,1.936,0.329,1.729,1.233,1.0,0.551,0.0,2.114,0.015,3.326,0.449,8.14,0.788,3.359,2.726,0.098,7.322,0.83,2.381,9.222,9.0,6.119,0.345,9.0
1290,lirui-apache,Human,0.662,23,13,4,2,1.0,168.41,80.232,290.438,0.663,6.5,6.5,0.423,5.5,2.0,2.0,1.414,0.25,4.333,3.512,3.5,596.214,510.679,643.26,638.981,116.14,116.14,126.15,0.384,89.202,302.048,205.342,431.261,0.605,191.504,3.25,1.0,4.5,0.519,2.25
1291,marcosvital,Unknown,-,2,2,2,2,1.0,673.047,673.047,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,673.047,673.047,0.0,0.0,0.0,673.047,673.047,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1292,hayesall,Human,0.87,17,17,3,14,0.933,85.501,32.245,131.304,0.691,1.133,1.0,0.11,0.0,1.0,1.0,0.0,0.0,1.133,0.516,0.0,0.01,0.0,0.04,0.0,97.704,50.804,136.419,0.647,131.62,286.128,277.148,188.55,0.293,188.39,5.667,3.0,6.429,0.471,6.0
1293,dmn-star,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1294,boxblinkracer,Human,0.905,22,15,6,3,0.75,153.309,11.028,210.479,0.669,3.75,3.0,0.35,1.75,2.25,2.0,1.258,0.25,3.0,2.915,2.0,143.476,0.011,320.796,0.034,357.238,403.407,244.641,0.319,209.531,178.858,45.636,217.65,0.614,342.968,2.5,2.5,1.049,0.211,1.0
1295,calebcartwright,Human,0.95,100,87,11,5,0.556,12.76,0.263,32.847,0.865,9.667,3.0,0.667,4.0,2.444,2.0,1.878,0.374,2.023,1.488,2.0,6.812,0.0,24.54,0.886,19.154,0.34,40.644,0.821,14.439,9.014,0.165,25.462,0.869,1.914,7.909,5.0,10.616,0.577,4.5
1296,BeckettOBrien,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1297,atlauncher-bot,Bot,0.393,30,24,2,1,1.0,93.633,0.0,252.957,0.609,24.0,24.0,0.0,0.0,2.0,2.0,0.0,0.0,24.0,0.0,0.0,2153.57,2153.57,0.0,0.0,,,0.0,0.0,,188.026,0.0,444.777,0.471,24.465,12.0,12.0,4.243,0.125,3.0
1298,ktff,Human,0.771,23,23,4,3,0.75,76.45,1.009,159.224,0.784,5.75,5.5,0.402,7.75,1.25,1.0,0.5,0.15,4.6,4.037,7.0,244.46,54.782,429.706,160.666,114.9,123.414,104.617,0.424,158.878,66.44,26.498,100.65,0.65,92.823,5.75,1.5,8.846,0.598,5.25
1299,sdkottegoda,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1300,kubawerlos,Human,0.932,100,82,9,5,0.833,5.681,0.097,27.674,0.925,13.667,5.0,0.577,22.25,2.833,2.5,2.229,0.363,1.519,0.966,1.0,2.274,0.0,7.806,0.115,6.365,0.07,33.517,0.95,0.138,6.04,0.087,29.887,0.936,0.265,9.111,10.0,8.283,0.428,9.0
1301,mP1,Bot,0.817,100,80,7,1,0.2,0.287,0.002,1.46,0.945,16.0,10.0,0.46,16.0,4.6,4.0,0.894,0.087,6.667,6.169,1.5,0.113,0.006,0.237,0.046,1.938,0.192,3.623,0.748,1.038,0.287,0.002,1.46,0.945,0.028,11.429,19.0,9.761,0.396,18.0
1302,bagder,Human,0.784,100,95,10,1,0.333,0.61,0.042,1.707,0.858,31.667,14.0,0.554,39.5,4.0,1.0,5.196,0.5,13.571,12.232,16.0,8.002,7.83,8.404,12.371,0.218,0.154,0.175,0.364,0.133,0.749,0.034,1.907,0.842,0.236,9.5,8.0,9.56,0.426,3.75
1303,paroj,Human,0.867,100,69,11,2,0.286,6.598,0.08,17.551,0.862,9.857,10.0,0.389,11.0,3.286,3.0,1.704,0.261,2.3,3.175,1.0,4.734,0.0,17.725,0.31,10.573,0.244,22.125,0.798,13.094,9.07,0.3,20.976,0.833,4.851,6.273,4.0,5.781,0.437,4.5
1304,Sjors,Human,0.949,100,89,11,9,0.818,1.919,0.09,7.099,0.895,8.091,2.0,0.678,2.5,2.364,1.0,2.157,0.413,2.543,2.393,2.0,3.864,0.017,12.682,0.126,0.99,0.105,2.722,0.818,0.472,2.471,0.067,8.268,0.9,0.417,8.091,3.0,9.181,0.55,10.0
1305,lnewson,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1306,hunterlxt,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1307,gregsdennis,Human,0.95,100,78,12,7,0.636,2.808,0.115,7.921,0.848,7.091,2.0,0.585,9.0,2.909,1.0,2.879,0.455,2.053,1.958,1.75,0.631,0.0,2.633,0.059,5.195,0.997,10.683,0.748,7.121,3.561,0.115,9.06,0.827,1.561,6.5,3.0,6.735,0.498,6.25
1308,mtulio,Human,0.952,100,91,10,6,0.6,6.484,0.183,33.448,0.908,9.1,5.0,0.551,13.5,2.6,2.5,1.647,0.331,2.22,1.981,1.0,2.672,0.0,9.591,0.177,11.85,0.473,49.043,0.878,5.133,8.163,0.231,40.905,0.904,3.62,9.1,7.0,9.492,0.493,6.5
1309,arkon,Human,0.85,100,77,8,13,1.0,5.943,0.003,19.388,0.905,5.923,1.0,0.645,2.0,1.615,1.0,1.044,0.286,3.208,3.647,2.25,1.387,0.0,4.964,0.005,18.19,2.577,32.09,0.746,16.274,6.956,0.003,20.986,0.895,0.361,9.625,7.0,9.365,0.492,13.0
1310,lovettchris,Human,0.947,100,84,11,4,0.444,6.902,0.119,20.752,0.871,9.333,4.0,0.677,4.0,2.444,2.0,2.297,0.404,3.231,4.555,1.75,11.033,0.008,33.144,0.233,11.441,0.171,20.266,0.76,13.229,8.244,0.1,23.798,0.866,3.271,7.636,4.0,9.902,0.582,7.0
1311,BotellaA,Human,0.823,273,250,10,2,0.1,2.953,0.069,9.092,0.882,12.5,6.5,0.608,7.0,2.65,2.0,2.11,0.393,2.066,1.419,2.0,0.811,0.001,3.76,0.026,5.31,0.437,12.157,0.809,3.499,2.772,0.043,8.988,0.881,0.702,25.0,17.0,30.185,0.57,25.0
1312,brucebolt,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1313,zhfeng,Human,0.83,100,74,8,3,0.5,3.544,0.003,19.028,0.954,12.333,9.5,0.527,16.0,3.167,3.0,2.229,0.342,4.111,3.998,4.75,2.889,0.002,11.255,0.014,12.16,0.067,38.174,0.883,4.841,3.593,0.003,19.157,0.953,0.012,9.25,2.0,10.647,0.544,15.75
1314,hugoledoux,Human,0.951,100,96,14,6,0.353,8.588,0.309,22.003,0.856,5.647,4.0,0.461,7.0,2.235,1.0,1.678,0.368,2.595,2.723,2.0,1.076,0.0,3.627,0.246,21.556,3.073,31.862,0.692,24.395,11.331,0.311,24.619,0.814,9.178,6.857,2.0,12.679,0.655,3.5
1315,junqingzou,Human,0.8,58,42,7,2,1.0,48.03,2.263,127.25,0.848,21.0,21.0,0.167,7.0,3.5,3.5,0.707,0.071,1.909,1.77,1.0,43.588,0.0,171.123,0.121,48.11,3.662,95.125,0.785,23.731,62.715,6.675,143.767,0.811,46.43,6.0,4.0,5.715,0.476,7.5
1316,dpquigl,Unknown,-,3,3,1,3,1.0,840.351,840.351,1188.394,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,840.351,840.351,1188.394,0.5,840.321,,,0.0,0.0,,3.0,3.0,0.0,0.0,0.0
1317,westonruter,Human,0.905,100,64,10,2,0.667,0.867,0.073,2.464,0.833,21.333,21.0,0.427,20.5,5.0,5.0,4.0,0.356,5.818,6.794,5.5,1.449,0.226,2.257,1.547,3.87,2.04,5.235,0.618,2.642,1.171,0.118,3.061,0.832,0.691,6.4,2.0,10.855,0.659,1.75
1318,jywarren,Human,0.813,21,21,5,3,0.5,94.676,15.757,228.15,0.799,3.5,2.5,0.421,3.25,1.333,1.0,0.816,0.208,2.1,1.853,1.0,44.058,0.008,137.117,0.239,161.439,47.12,323.062,0.689,51.28,148.812,23.447,351.547,0.796,43.416,4.2,2.0,6.058,0.552,1.0
1319,zmstone,Human,0.923,100,84,13,4,0.25,0.783,0.082,1.706,0.806,5.25,3.0,0.503,6.25,2.688,2.0,2.358,0.397,1.867,2.095,1.0,0.573,0.0,2.23,0.057,0.89,0.14,1.465,0.731,1.138,0.896,0.05,1.859,0.801,0.808,6.462,7.0,4.701,0.394,7.0
1320,ZogStriP,Human,0.882,100,99,9,20,0.714,8.415,1.677,16.243,0.756,3.536,1.0,0.675,0.0,1.214,1.0,1.134,0.17,1.833,1.979,0.75,4.798,0.0,17.53,0.006,10.671,3.663,17.952,0.704,8.416,12.592,4.719,19.225,0.677,11.686,11.0,1.0,16.409,0.653,16.0
1321,jhadvig,Human,0.419,290,251,8,2,0.222,3.384,0.187,11.877,0.874,27.889,10.0,0.689,20.0,2.667,2.0,1.5,0.259,2.615,4.385,1.0,4.613,0.0,21.669,0.058,4.243,0.444,12.246,0.846,1.672,4.017,0.453,13.916,0.862,1.641,31.375,15.5,35.661,0.559,47.5
1322,alexsafe,Unknown,-,9,9,5,3,1.0,96.912,36.832,165.148,0.673,3.0,1.0,0.444,3.0,1.667,1.0,1.155,0.267,2.25,1.5,2.25,46.036,0.574,91.307,46.61,197.051,61.59,257.878,0.518,229.648,118.461,35.134,211.735,0.709,60.496,1.8,1.0,1.789,0.356,0.0
1323,aditighag,Human,0.903,100,83,11,2,0.667,6.182,0.152,35.258,0.932,27.667,12.0,0.458,28.5,5.0,4.0,2.646,0.222,2.515,2.238,3.0,14.244,0.0,58.178,0.934,1.152,0.174,2.905,0.78,1.062,1.948,0.204,4.398,0.797,1.164,7.545,4.0,6.948,0.471,8.0
1324,priv-kweihmann,Human,0.883,200,177,12,3,0.273,1.369,0.049,2.93,0.803,16.091,3.0,0.589,23.5,3.364,3.0,2.58,0.398,3.612,3.026,3.0,1.569,0.098,2.563,2.181,3.419,1.547,4.4,0.643,5.015,1.68,0.028,3.407,0.801,1.36,14.75,12.0,16.831,0.541,14.25
1325,leemannd,Human,0.842,100,94,8,6,0.171,20.111,0.014,58.639,0.881,2.686,2.0,0.347,2.5,1.286,1.0,0.519,0.17,1.175,0.497,0.0,0.271,0.0,2.138,0.0,23.401,0.006,63.077,0.865,13.631,39.403,1.24,83.589,0.798,34.204,11.75,5.0,18.653,0.614,7.0
1326,SamuelScheit,Human,0.958,95,76,15,12,0.522,26.067,1.359,51.748,0.795,3.304,1.0,0.525,3.5,1.826,1.0,1.403,0.337,1.727,1.283,1.0,9.424,0.0,30.334,0.188,35.822,8.707,59.858,0.731,35.028,29.715,1.588,56.321,0.785,30.756,5.067,3.0,6.397,0.546,3.0
1327,veryspry,Human,0.956,18,17,12,4,0.667,110.156,0.054,308.797,0.888,2.833,1.5,0.422,3.25,2.333,1.5,1.751,0.357,2.125,2.1,1.25,0.056,0.0,0.136,0.014,251.723,0.169,443.647,0.746,341.017,146.84,0.056,352.362,0.852,1.263,1.417,1.0,0.669,0.211,1.0
1328,krusche,Human,0.862,100,79,11,1,0.25,1.827,0.021,6.388,0.904,19.75,5.0,0.604,17.25,5.0,3.5,4.082,0.35,8.778,13.113,2.0,10.02,0.015,29.282,0.565,6.541,0.431,16.339,0.828,1.571,1.432,0.015,4.187,0.89,0.293,7.182,3.0,7.884,0.536,11.5
1329,fzhedu,Unknown,-,5,5,2,2,0.4,421.888,459.001,331.994,0.378,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,421.888,459.001,331.994,0.378,373.622,579.86,579.86,0.0,0.0,0.0,2.5,2.5,2.121,0.3,1.5
1330,arvindkrishnakumar-okta,Human,0.308,273,215,10,1,0.1,1.934,0.003,6.419,0.915,21.5,22.0,0.416,22.25,5.0,5.5,3.127,0.332,3.583,3.605,1.25,1.929,0.002,7.937,0.012,5.052,0.459,8.916,0.755,5.987,1.855,0.002,6.345,0.919,0.036,21.5,13.0,22.057,0.51,31.75
1331,Asjas,Bot,0.741,51,51,1,49,0.961,42.88,13.887,84.484,0.74,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.88,13.887,84.484,0.74,30.09,,,0.0,0.0,,51.0,51.0,0.0,0.0,0.0
1332,kimikage,Human,0.768,10,10,5,3,1.0,31.886,0.055,72.107,0.824,3.333,4.0,0.267,2.0,2.0,2.0,1.0,0.222,2.5,1.732,1.0,13.711,0.073,27.325,13.729,77.378,13.541,122.05,0.625,108.81,29.035,0.046,76.541,0.859,3.73,2.0,2.0,1.0,0.24,2.0
1333,0918nobita,Human,0.962,63,54,10,18,0.857,40.294,0.269,74.717,0.772,2.571,1.0,0.534,0.0,1.524,1.0,1.401,0.301,2.348,3.185,0.5,4.028,0.0,13.255,0.003,92.86,77.228,93.412,0.504,92.232,28.385,0.015,59.391,0.806,36.586,5.4,2.5,5.4,0.493,7.5
1334,slawekjaranowski,Human,0.937,100,78,13,4,0.333,2.015,0.053,6.288,0.894,6.5,2.0,0.622,6.5,2.833,2.0,2.517,0.422,3.25,2.982,4.0,1.326,0.021,3.08,0.859,5.364,0.174,10.499,0.795,1.52,1.697,0.053,5.323,0.892,0.391,6.0,6.0,4.726,0.416,8.0
1335,AenBleidd,Human,0.936,100,84,10,3,0.75,4.933,0.629,10.117,0.781,21.0,10.0,0.565,22.5,4.0,2.5,3.367,0.344,3.818,8.376,2.0,10.429,0.014,37.28,2.947,8.57,2.921,13.808,0.684,9.362,4.972,0.414,10.887,0.81,3.429,8.4,7.5,6.004,0.383,8.5
1336,mausch,Human,0.95,85,82,13,22,0.759,26.707,4.404,69.688,0.792,2.828,1.0,0.51,1.0,1.586,1.0,1.086,0.282,1.577,1.538,0.0,0.587,0.0,1.618,0.0,41.819,17.767,84.495,0.689,38.441,32.547,7.7,77.387,0.745,26.276,6.308,6.0,6.486,0.49,7.0
1337,mpashchenkov,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1338,TheHitMan7,Bot,0.482,175,164,5,1,0.333,10.967,0.161,30.597,0.878,54.667,12.0,0.553,68.0,2.667,3.0,0.577,0.083,7.81,26.905,1.0,54.31,0.0,171.757,0.027,32.357,1.925,55.849,0.747,38.717,21.294,0.902,46.848,0.805,21.135,32.8,2.0,64.565,0.744,11.0
1339,libra-action,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1340,vansosnin,Unknown,-,5,5,1,5,1.0,377.87,204.753,500.211,0.583,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,377.87,204.753,500.211,0.583,438.536,,,0.0,0.0,,5.0,5.0,0.0,0.0,0.0
1341,Quintis1212,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1342,Jguer,Human,0.976,100,81,10,3,0.6,3.979,0.059,11.885,0.884,16.2,4.0,0.667,11.0,3.8,3.0,3.701,0.442,4.05,5.316,3.5,6.782,0.019,18.82,1.89,9.613,1.135,17.213,0.736,15.552,3.097,0.054,9.265,0.878,1.108,8.1,7.5,5.087,0.332,7.75
1343,hyperbolic2346,Human,0.796,299,206,9,3,0.75,5.888,0.003,29.75,0.96,51.5,7.0,0.665,47.0,3.25,3.0,1.258,0.173,10.842,19.718,3.0,6.745,0.0,26.585,0.271,59.938,43.614,81.152,0.618,76.018,5.889,0.003,29.892,0.961,0.004,22.889,3.0,39.498,0.7,4.0
1344,daskyrk,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1345,leahneukirchen,Human,0.947,100,86,12,5,0.5,8.163,0.323,20.229,0.819,8.6,4.0,0.56,8.0,2.6,2.0,1.955,0.369,2.263,2.379,1.75,10.472,0.0,32.246,4.271,7.997,1.351,15.149,0.766,6.159,6.137,0.565,11.83,0.784,3.695,7.167,2.0,10.17,0.624,6.25
1346,raphodn,Human,0.878,100,82,10,2,0.5,0.74,0.05,2.296,0.865,20.5,16.0,0.488,24.0,5.5,6.5,3.317,0.273,7.455,9.647,8.0,3.434,0.134,5.515,4.72,2.214,0.915,3.032,0.637,2.355,0.991,0.056,2.676,0.849,0.346,8.2,5.5,7.613,0.366,4.0
1347,nosovk,Human,0.777,200,200,9,20,0.87,6.91,0.001,23.65,0.905,8.696,1.0,0.837,0.0,1.217,1.0,0.6,0.158,5.405,10.9,2.0,9.487,0.0,31.444,0.055,28.449,9.213,44.946,0.664,38.351,28.794,9.213,47.202,0.685,37.374,22.222,2.0,56.251,0.806,6.0
1348,yageek,Human,0.775,20,20,2,19,1.0,106.172,49.575,194.731,0.684,1.053,1.0,0.047,0.0,1.0,1.0,0.0,0.0,1.053,0.229,0.0,0.024,0.0,0.103,0.0,112.045,51.532,198.637,0.666,79.381,60.018,60.018,22.288,0.131,15.76,10.0,10.0,11.314,0.4,8.0
1349,adrianreber,Human,0.951,100,84,11,7,0.778,4.92,0.273,12.338,0.841,9.333,2.0,0.63,9.0,2.556,2.0,1.878,0.367,1.953,1.877,1.0,3.016,0.0,9.115,0.477,6.636,0.761,14.876,0.814,2.934,5.419,0.394,12.973,0.831,2.548,7.636,8.0,6.947,0.455,8.5
1350,yheuhtozr,Unknown,-,8,8,5,3,0.75,256.651,18.217,437.774,0.725,2.0,2.0,0.188,0.5,1.25,1.0,0.5,0.15,2.0,0.816,0.5,297.439,0.19,594.624,297.628,202.268,169.846,202.22,0.44,200.262,151.701,94.032,193.624,0.58,218.406,1.6,1.0,0.894,0.25,1.0
1351,kaworu,Human,0.916,100,77,10,2,0.5,4.765,0.058,14.056,0.882,19.25,17.5,0.484,31.75,3.5,3.0,2.517,0.321,2.081,1.256,2.0,4.913,0.026,14.483,0.338,5.009,0.167,16.011,0.887,0.83,4.462,0.119,14.099,0.884,0.78,7.7,3.0,9.476,0.557,5.25
1352,cqray1990,Human,0.358,64,64,4,37,0.925,32.988,18.7,53.402,0.657,1.6,1.0,0.334,0.0,1.2,1.0,0.564,0.147,1.28,1.051,0.0,6.04,0.0,19.995,0.0,36.25,22.195,57.737,0.65,33.098,31.259,11.104,49.719,0.655,34.457,16.0,17.0,13.216,0.391,19.0
1353,IMS94,Unknown,-,9,8,4,6,1.0,266.641,25.997,342.457,0.615,1.333,1.0,0.167,0.75,1.167,1.0,0.408,0.119,1.143,0.378,0.0,0.002,0.0,0.004,0.0,311.079,200.486,352.341,0.551,617.737,82.131,9.487,164.046,0.756,25.812,2.0,2.0,1.155,0.25,2.0
1354,julieqiu,Human,0.851,77,73,9,2,0.286,20.056,0.043,84.804,0.939,10.429,10.0,0.368,10.5,3.0,2.0,1.826,0.245,1.587,1.203,1.0,11.908,0.0,80.559,0.0,19.917,0.066,71.501,0.905,2.116,15.743,0.048,63.901,0.923,0.34,8.111,4.0,7.913,0.499,14.0
1355,premun,Human,0.926,100,81,10,3,0.5,0.691,0.056,2.663,0.879,13.5,6.5,0.553,19.75,3.333,2.0,3.327,0.4,2.132,1.773,2.0,0.222,0.0,0.628,0.13,1.266,0.051,3.846,0.878,0.437,0.912,0.049,3.212,0.885,0.393,8.1,5.0,7.622,0.46,7.0
1356,kettanaito,Human,0.941,100,84,13,3,0.5,1.621,0.014,5.321,0.909,14.0,10.5,0.44,20.5,6.5,6.0,5.089,0.389,4.667,5.314,3.75,3.288,0.008,12.161,0.353,4.435,0.531,7.212,0.729,5.812,1.797,0.009,5.652,0.905,0.08,6.462,5.0,4.371,0.337,3.0
1357,iSazonov,Human,0.942,100,83,11,3,0.6,21.896,4.554,37.011,0.719,16.6,6.0,0.622,13.0,3.2,2.0,2.387,0.35,3.458,3.923,3.25,32.107,0.035,53.459,53.793,44.561,24.409,55.064,0.583,39.461,26.306,8.709,41.231,0.696,32.508,7.545,4.0,7.515,0.491,9.0
1358,PRMerger12,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1359,dhiller,Human,0.909,100,90,10,3,0.333,2.168,0.138,8.358,0.887,10.0,5.0,0.546,9.0,2.778,2.0,1.481,0.276,1.8,1.385,1.0,0.56,0.0,2.414,0.124,3.367,0.318,10.91,0.867,1.017,3.385,0.214,11.11,0.881,0.961,9.0,4.5,13.098,0.598,2.75
1360,noahtallen,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1361,darleendenno,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1362,AnilDhawaleGitHub,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1363,surajshetty3416,Human,0.873,100,90,11,2,0.5,9.978,0.924,22.721,0.793,22.5,4.0,0.678,23.0,4.5,4.0,3.697,0.389,11.25,19.248,7.75,102.886,0.039,186.211,106.139,9.274,5.972,8.143,0.446,13.371,5.094,1.004,8.295,0.707,5.945,8.182,2.0,19.25,0.729,3.0
1364,bbatsov,Human,0.829,100,69,7,3,0.333,5.667,0.028,15.183,0.86,7.667,4.0,0.618,4.0,2.333,2.0,1.323,0.286,3.45,4.032,2.25,6.621,0.001,21.65,0.206,13.312,4.076,16.102,0.601,19.221,6.445,0.018,16.932,0.86,1.556,9.857,5.0,8.915,0.455,12.5
1365,cmoneverybody,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1366,marvin-mk2[bot],Bot,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1367,oleavr,Bot,0.768,100,96,5,1,0.091,1.175,0.001,5.481,0.948,8.727,9.0,0.25,2.5,2.455,2.0,1.293,0.256,1.627,1.049,1.0,0.091,0.0,0.675,0.0,1.833,0.001,6.948,0.939,0.008,0.281,0.001,1.832,0.963,0.002,19.2,4.0,25.762,0.592,22.0
1368,Apon77,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1369,saschanaz,Human,0.931,100,91,12,10,0.476,5.032,0.257,10.464,0.818,4.333,2.0,0.47,5.0,2.19,2.0,1.47,0.335,1.75,1.169,1.0,1.891,0.0,7.634,0.06,6.952,1.02,11.426,0.736,10.605,5.077,0.353,10.26,0.802,2.372,7.583,5.0,6.762,0.455,7.5
1370,kitchen-porter,Bot,0.855,298,251,6,2,0.053,8.06,0.0,47.395,0.962,6.605,5.0,0.248,0.0,3.132,3.0,0.578,0.055,5.457,2.258,0.0,4.99,0.001,31.331,0.0,39.677,0.095,103.017,0.867,21.784,4.672,0.0,33.011,0.974,0.001,41.833,25.5,55.926,0.605,46.5
1371,wictorwilen,Unknown,-,9,9,4,2,0.667,103.1,0.296,256.683,0.825,3.0,3.0,0.296,2.0,2.333,3.0,1.155,0.19,3.0,2.0,2.0,0.325,0.352,0.312,0.311,411.913,411.913,454.858,0.39,321.633,137.42,0.348,294.257,0.755,67.712,2.25,2.0,1.258,0.25,0.75
1372,dai-shi,Human,0.942,100,69,10,5,0.625,0.851,0.048,2.298,0.859,8.625,4.5,0.574,9.75,3.125,2.0,2.696,0.425,3.0,3.247,3.0,1.003,0.0,2.851,0.218,1.582,0.251,3.046,0.776,0.74,0.949,0.058,2.462,0.85,0.276,6.9,5.0,7.824,0.503,5.0
1373,flyingsilverfin,Human,0.89,100,87,8,4,0.333,2.018,0.12,6.041,0.872,7.25,3.0,0.539,14.25,1.833,1.5,1.03,0.28,2.071,2.1,1.0,0.772,0.0,2.997,0.246,3.443,0.241,8.119,0.823,2.378,3.054,0.162,7.823,0.85,1.558,10.875,5.0,10.562,0.467,11.25
